Bonseürus	ADJqua	bonseureux
et	CONcoo	et
le	DETdef	le
netetez	NOMcom	netté
des	PRE.DETdef	de.le
paroles	NOMcom	parole
Deu	NOMpro	Dieu
,	PONfbl	,
car	CONcoo	car
li	DETdef	le
Sainz	ADJqua	saint
Esperis	NOMcom	esprit
par	PRE	par
cui	PROrel	que
les	DETdef	le
Seintes	ADJqua	saint
Escriptures	NOMcom	écriture
sunt	VERcjg	être
faites	VERppe	faire
a	PRE	a
set	DETcar	sept
graces	NOMcom	grâce
que	PROrel	que
um	NOMcom	homme
apelet	VERcjg	appeler
set	DETcar	sept
esperites	NOMcom	esperit
.	PONfrt	.

Ço	PROdem	ce
estspiritus	NOMcom	estiritus
sapientie	NOMcom	sapientie
et	CONcoo	et
intellectus	NOMcom	intellect
,	PONfbl	,
spiritus	NOMcom	spiritus
consilii	VERppe	conseiller
et	CONcoo	et
fortitudinis	NOMcom	fortitudin
,	PONfbl	,
spiritus	NOMcom	spiritus
scientie	ADJqua	scient
et	CONcoo	et
pietatis,et	NOMcom	piétatisé
spiritus	NOMcom	spiritus
timoris	ADJqua	timoris
Domini.De	NOMpro	Dominide
ces	DETdem	ce
set	ADJcar	sept
graces	NOMcom	grâce
dist	VERcjg	dire
Ysaias	NOMpro	Isaias
qu'	CONsub	que
eles	PROper	il
reposeroient	VERcjg	reposer
totes	PROind	tot
surJhesum	VERcjg	surjaser
Christum	NOMpro	Christus
,	PONfbl	,
si	ADVgen	si
dist	VERcjg	dire
ensi	ADVgen	ainsi
faitement	ADVgen	faitement
:Egredietur	NOMcom	chegréditeur
virga	NOMcom	vierge
de	PRE	de
radice	NOMcom	radice
Jesse.Une	NOMpro	Jessaune
verge	NOMcom	verge
naistera	VERcjg	naistre
de	PRE	de
la	DETdef	le
racine	NOMcom	racine
Jesse	NOMpro	Iesse
,	PONfbl	,
et	CONcoo	et
de	PRE	de
cele	DETdem	cil
verge	NOMcom	verge
naistra	VERcjg	naistre
une	DETndf	un
flors	NOMcom	flor
,	PONfbl	,
et	CONcoo	et
sur	PRE	sur
cele	DETdem	cil
flor	NOMcom	flor
reposera	VERcjg	reposer
li	DETdef	le
Seinz	ADJqua	saint
Espirs	NOMcom	espir
.	PONfrt	.

Puis	ADVgen	puis
si	ADVgen	si
devise	VERcjg	deviser
les	DETdef	le
set	ADJcar	sept
graces	NOMcom	grâce
qui	PROrel	que
sunt	VERcjg	être
dun	NOMcom	don
del	PRE.DETdef	de
Seint	ADJqua	saint
Esperit	NOMcom	esprit
.	PONfrt	.

La	DETdef	le
verge	NOMcom	verge
ço	PROdem	ce
fuvirgo	VERcjg	furvir
Maria	NOMpro	Marie
,	PONfbl	,
la	DETdef	le
flors	NOMcom	flor
ço	PROdem	ce
fuJhesus	ADJqua	fuissos
Christus	NOMpro	Christ
.	PONfrt	.

U	CONcoo	ou
,	PONfbl	,
se	CONsub	se
vos	PROper	vos
volés,purgatum	VERcjg	volorger
septuplum	VERcjg	sépulpler
per	PRE	par
ignem	NOMcom	igne
tribulationis	NOMcom	tribulation
,	PONfbl	,
par	PRE	par
le	DETdef	le
feu	NOMcom	feu
de	PRE	de
tribulatium	NOMcom	tribulation
que	PROrel	que
li	DETdef	le
produme	NOMcom	prudhomme
suffrent	VERcjg	souffrir
,	PONfbl	,
dunt	PROrel	dont
il	PROper	il
unt	VERcjg	avoir
les	DETdef	le
set	ADJcar	sept
boneürtez	NOMcom	bonëurté
que	PROrel	que
nostre	DETpos	notre
Sire	NOMcom	seignor
Jhesus	NOMpro	Jésus
recunte	VERcjg	raconter
,	PONfbl	,
par	PRE	par
que	CONsub	que
um	NOMcom	homme
vientad	NOMcom	vienté
vitam	ETR	VIVO
eternam	VERcjg	atterner
.	PONfrt	.

Querezin	NOMpro	Queresin
Matheol'Ewangelie	NOMpro	Matholangie
de	PRE	de
le	DETdef	le
feste	NOMcom	fête
Toseinz	NOMpro	Tosaint
:Beati	ADJqua	chati
pauperes	NOMcom	paupare
spiritu	NOMcom	spiritus
,	PONfbl	,
beati	VERcjg	béer
mites	NOMcom	mite
,	PONfbl	,
beati	VERcjg	béer
qui	PROrel	que
lugent	VERcjg	lugier
,	PONfbl	,
beati	VERcjg	béer
qui	PROrel	que
esuriunt	VERcjg	évoire
,	PONfbl	,
beati	VERcjg	béer
misericordes	NOMcom	miséricorde
,	PONfbl	,
beati	VERcjg	béer
mundo	ETR	Mundo
corde	NOMcom	corde
,	PONfbl	,
beati	VERcjg	béer
pacifici.Et	VERcjg	pacificer
puis	ADVgen	puis
,	PONfbl	,
aprés	PRE	après
ces	DETdem	ce
boneürtez	NOMcom	bonëurté
qui	PROrel	que
sunt	VERcjg	être
alsi	ADVgen	aussi
cum	CONsub	comme
set	DETcar	sept
degrez	NOMcom	degré
par	PRE	par
que	CONsub	que
um	NOMcom	homme
munte	VERcjg	monter
a	PRE	a
munt	NOMcom	mont
,	PONfbl	,
si	ADVgen	si
met	VERcjg	metre
il	PROper	il
en	PRE	en
sun	NOMcom	son
l'	DETdef	le
uitisme	PROord	huitisme
,	PONfbl	,
u	PROrel	où
um	NOMcom	homme
doit	VERcjg	devoir
parvenir	VERinf	parvenir
par	PRE	par
les	DETdef	le
set	PROcar	set
.	PONfrt	.

Ço	PROdem	ce
estregnum	VERcjg	étreindre
celorumu	VERppe	celormer
il	PROimp	il
covient	VERcjg	covenir
a	PRE	a
venirper	VERinf	venir
persecutiones	NOMcom	persécutionne
et	CONcoo	et
passiones	NOMcom	passione
et	CONcoo	et
varias	ADJqua	varie
tribulationes	NOMcom	tribulatione
,	PONfbl	,
dunt	PROrel	dont
dist	VERcjg	dire
li	DETdef	le
Apostles	NOMcom	apôtre
:Omnes	NOMpro	<unk>nom
qui	PROrel	que
pie	NOMcom	pie
volunt	VERcjg	vouloir
vivere	NOMcom	vivre
in	PRE	en
Christo	NOMpro	Christon
Jhesu	NOMpro	Jésus
persecutiones	ADJqua	persécution
patiuntur	NOMcom	pationteur
.	PONfrt	.

Ço	PROdem	ce
est	VERcjg	estre
,	PONfbl	,
tot	DETind	tot
cil	PROdem	cel
qui	PROrel	que
piement	ADVgen	piuement
volent	VERcjg	voler
vivere	NOMcom	vivre
enJhesu	VERppe	enjuser
Christi	NOMpro	Christus
,	PONfbl	,
ço	PROdem	ce
est	VERcjg	estre
solunc	PRE	selon
Deu	NOMpro	Dieu
,	PONfbl	,
il	PROper	il
soffrent	VERcjg	souffrir
tribulatiuns	NOMcom	tribulation
,	PONfbl	,
car	CONcoo	car
s'	CONsub	se
il	PROper	il
ne	ADVneg	ne
les	PROper	il
soffrent	VERcjg	souffrir
en	PRE	en
els	PROper	eux
meïsmes	ADJind	mëisme
,	PONfbl	,
il	PROper	il
les	PROper	il
soffrent	VERcjg	souffrir
es	PRE.DETdef	en.le
altres	PROind	autre
,	PONfbl	,
en	PRE	en
Jhesu	NOMpro	Jésus
Crist	NOMpro	Christ
nostre	DETpos	notre
Segnur	NOMcom	seigneur
qui	PROrel	que
si	ADVgen	si
grant	ADJqua	grant
passiun	NOMcom	passion
soffri	VERcjg	sofrir
por	PRE	por
nos	PROper	nos
,	PONfbl	,
et	CONcoo	et
des	PRE.DETdef	de.le
altres	ADJind	autre
martyrs	NOMcom	martyr
altresi.Quia	VERcjg	autressivre
si	CONsub	si
compatimur	NOMcom	compatimeur
et	CONcoo	et
conregnabimus.Ço	NOMcom	conramisie
est	VERcjg	estre
,	PONfbl	,
se	CONsub	se
nus	PROper	nous
avuns	VERcjg	avoir
pitét	NOMcom	pitié
de	PRE	de
eals	PROper	eux
,	PONfbl	,
nus	PROper	nous
regnerum	VERcjg	régner
avoec	PRE	avuec
eals	PROper	eux
.	PONfrt	.

Il	PROimp	il
ne	ADVneg	ne
pot	VERcjg	pöoir
estre	VERinf	estre
amis	NOMcom	ami
Deu	NOMpro	Dieu
qui	PROrel	que
tribulatiun	NOMcom	tribulation
nen	ADVneg	ne
a	VERcjg	avoir
,	PONfbl	,
car	CONcoo	car
s'	CONsub	se
il	PROper	il
ne	ADVneg	ne
l'	PROper	il
a	VERcjg	avoir
en	PRE	en
sun	DETpos	son
cors	NOMcom	corps
,	PONfbl	,
il	PROper	il
le	PROper	il
doit	VERcjg	devoir
avoir	VERinf	avoir
en	PRE	en
sun	DETpos	son
cuer	NOMcom	cuer
de	PRE	de
ço	PROdem	ce
qu'	CONsub	que
il	PROper	il
est	VERcjg	estre
tant	ADVgen	tant
lonz	ADVgen	loin
escaitivez	VERppe	eschaitiver
de	PRE	de
Deu	NOMpro	Dieu
et	CONcoo	et
de	PRE	de
la	DETdef	le
cort	NOMcom	cort
celestiel	ADJqua	célestiel
.	PONfrt	.

Tu	PROper	tu
,	PONfbl	,
Sire	NOMcom	seignor
,	PONfbl	,
nosserveras	VERcjg	nosserver
etgarderas	VERcjg	etgarder
de	PRE	de
ceste	DETdem	cest
generation	NOMcom	génération
parmanablement	ADVgen	parmenablement
.	PONfrt	.

TU	PROper	tu
,	PONfbl	,
DOMINE	ETR	DOMINUS
,	PONfbl	,
SERVABIS	ETR	servir
NOS	ETR	no_lem
,	PONfbl	,
ET	CONcoo	et
CUSTODIES	NOMpro	Custudien
NOS	PROper	nous
A	VERcjg	avoir
GENERATIONE	NOMpro	Geneton
HAC	NOMpro	Hac
IN	ETR	in
ETERNUM	ETR	Etermal
.	PONfrt	.

Tu	PROper	tu
,	PONfbl	,
Domine	NOMcom	domine
,	PONfbl	,
servabis	NOMcom	servabis
nos.La	PROper	nosle
desore	ADVgen	desor
dist	VERcjg	dire
il	PROper	il
:Disperdat	ETR	Di-PERda
Dominus	NOMpro	Dominus
universa	ETR	OMNIS
labia	ADVgen	labie
dolosa	VERcjg	douloser
.	PONfrt	.

Eals	PROper	eux
destruira	VERcjg	détruire
il	PROper	il
,	PONfbl	,
queinses	VERcjg	coindre
,	PONfbl	,
qu'	PROrel	que
il	PROper	il
disent	VERcjg	dire
:Quis	VERppe	cuire
noster	VERinf	noster
Dominus	NOMpro	Dominus
est	VERcjg	estre
?	PONfrt	?

Mais	CONcoo	mais
nos	PROper	nos
,	PONfbl	,
qui	PROrel	que
creuns	VERcjg	croire
et	CONcoo	et
voluns	VERcjg	vouloir
que	CONsub	que
tu	PROper	tu
soiesDominus	VERcjg	soixenir
noster	VERinf	noster
,	PONfbl	,
qui	PROrel	que
recevuns	VERcjg	recevoir
et	CONcoo	et
amunseloquia	VERcjg	amonselocher
Domini	ETR	dominus
,	PONfbl	,
eloquia	VERcjg	elocquer
casta	NOMcom	châte
,	PONfbl	,
tu	PROper	tu
nus	PROper	nous
guarderasa	VERcjg	garderaser
generatione	NOMcom	génératione
hac	ADVgen	ais
etc.De	VERcjg	etcondre
ceste	DETdem	cest
generatium	NOMcom	génération
,	PONfbl	,
ço	PROdem	ce
est	VERcjg	estre
de	PRE	de
cest	DETdem	cest
siecle	NOMcom	siècle
,	PONfbl	,
nus	PROper	nous
garderas	VERcjg	garder
tuin	NOMcom	toin
eternum	VERcjg	éterner
,	PONfbl	,
ço	PROdem	ce
est	VERcjg	estre
parmanablement	ADVgen	parmenablement
.	PONfrt	.

Envirun	ADVgen	environ
vunt	VERcjg	aller
turniant	VERppa	tournoyer
li	DETdef	le
felon	NOMcom	felon
:	PONfbl	:
solonc	PRE	selon
la	DETdef	le
tue	ADJpos	ton
hautesce	NOMcom	hautece
as	VERcjg	avoir
tu	PROper	tu
multipliez	VERppe	multiplier
les	DETdef	le
filz	NOMcom	fil
des	PRE.DETdef	de.le
homes	NOMcom	homme
.	PONfrt	.

IN	ETR	in
CIRCUITU	ETR	Cuir
IMPII	DETcar	dix
AMBULANT	ETR	AmBelgan
:	PONfbl	:
SECUNDUM	ETR	SEuchum
ALTITUDINEM	ETR	altudien
TUAM	ETR	Tuam
MULTIPLICASTI	ETR	Multi-PiUS
FILIOS	ETR	fils
HOMINUM	ETR	Huneum
.	PONfrt	.

In	PRE	en
circuitu	NOMcom	circuitu
impii	ADVgen	impi
ambulant.Cist	VERcjg	emboulancir
siecles	NOMcom	siècle
vait	VERcjg	aller
tornant	VERppa	torner
entur	ADVgen	entour
si	ADVgen	si
cum	CONsub	comme
la	DETdef	le
roe	NOMcom	roue
,	PONfbl	,
car	CONcoo	car
il	PROper	il
s'	PROper	soi
en	PROadv	en
vait	VERcjg	aller
toz	ADVgen	tot
par	PRE	par
set	DETcar	sept
jors	NOMcom	jour
;	PONfbl	;
et	CONcoo	et
quant	CONsub	cant
cil	PROdem	cel
set	PROcar	set
sunt	VERcjg	être
alé	VERppe	aler
,	PONfbl	,
si	ADVgen	si
recomencent	VERcjg	recommencer
a	PRE	a
sum	NOMcom	son
,	PONfbl	,
et	CONcoo	et
cil	PROdem	cel
qui	PROrel	que
al	PRE.DETdef	à.le
siecle	NOMcom	siècle
se	PROper	soi
tendent	VERcjg	tendre
si	ADVgen	si
tornoient	VERcjg	torner
avoec	ADVgen	avuec
.	PONfrt	.

Que	PROint	que
est	VERcjg	estre
dunc	ADVgen	donc
altre	DETind	autre
cose	NOMcom	chose
le	DETdef	le
vie	NOMcom	vie
de	PRE	de
cest	DETdem	cest
siecle	NOMcom	siècle
se	CONsub	se
une	DETndf	un
torniole	NOMcom	torniole
nun	ADVneg	non
?	PONfrt	?

Quant	CONsub	quand
hom	PROind	on
ad	VERcjg	avoir
mangié	VERppe	mangier
si	ADVgen	si
estuet	VERcjg	estovoir
remangier	VERinf	remangier
,	PONfbl	,
et	CONcoo	et
quant	CONsub	cant
un	PROind	un
ad	VERcjg	avoir
dormit	VERppe	dormir
si	ADVgen	si
covient	VERcjg	covenir
redormir	VERinf	redormir
.	PONfrt	.

Quant	CONsub	quand
un	PROind	un
a	VERcjg	avoir
øüt	VERppe	avoir
un	DETndf	un
mantel	NOMcom	mantel
,	PONfbl	,
si	ADVgen	si
restuet	VERcjg	restovoir
avoir	VERinf	avoir
un	DETndf	un
altre	PROind	autre
;	PONfbl	;
qui	PROrel	que
ne	ADVneg	ne
l'	PROper	il
ad	VERcjg	avoir
,	PONfbl	,
il	PROper	il
ne	ADVneg	ne
valt	VERcjg	valoir
trois	DETcar	trois
maelles	NOMcom	maille
quanque	PROrel	cant
il	PROper	il
ad	VERcjg	avoir
øüt	VERppe	avoir
.	PONfrt	.

Et	CONcoo	et
ço	PROdem	ce
que	PROint	que
est	VERcjg	estre
dunches	ADVgen	donc
eil	PROper	il
que	CONsub	que
une	DETndf	un
roele	NOMcom	röele
que	PROrel	que
un	DETndf	un
va	VERcjg	aler
rondelant	VERcjg	rondeler
?	PONfrt	?

Maisin	NOMcom	maisin
regno	NOMcom	regne
Deiil	ADVgen	deliu
n'	ADVneg	ne
i	PROadv	i
a	VERcjg	avoir
que	ADVgen	que
un	DETndf	un
sol	ADJqua	sol
jor	NOMcom	jor
et	CONcoo	et
cil	PROdem	cel
n'	ADVneg	ne
ad	VERcjg	avoir
nule	DETind	nul
nuitnenule	ADJqua	nuitnel
fin	NOMcom	fin
.	PONfrt	.

Puis	ADVgen	puis
que	CONsub	que
une	DETndf	un
fiee	NOMcom	fiee
avruns	VERcjg	avoir
mangiétpanem	NOMcom	mangietane
angelorum	VERcjg	angelor
,	PONfbl	,
ja	ADVgen	ja
mais	ADVgen	mais
n'	ADVneg	ne
averuns	VERcjg	avoir
ne	CONcoo	ne
feim	NOMcom	faim
ne	CONcoo	ne
soif	NOMcom	soi
.	PONfrt	.

Puis	ADVgen	puis
que	CONsub	que
nos	PROper	nos
avrunsvestem	VERcjg	avronvester
immortalitatis,ja	NOMcom	imortalitaisie
mais	ADVgen	mais
ne	ADVneg	ne
nus	PROper	nous
falra	VERcjg	faillir
,	PONfbl	,
ja	ADVgen	ja
mais	ADVgen	mais
n'	ADVneg	ne
avruns	VERcjg	avoir
mestier	NOMcom	mestier
de	PRE	de
cape	NOMcom	chape
ne	CONcoo	ne
de	PRE	de
mantel.Secundum	NOMcom	mantelun
altitudinem	ETR	autitudine
etc.Queinses	NOMcom	etconceinde
,	PONfbl	,
cil	PROdem	cel
sunt	VERcjg	être
felun	ADJqua	félon
qui	PROrel	que
vunt	VERcjg	aller
avoec	PRE	avuec
le	DETdef	le
siecle	NOMcom	siècle
turnant	VERppa	tourner
et	CONcoo	et
por	PRE	por
lui	PROper	il
oblientvitam	NOMcom	oblïentit
eternam	VERcjg	atterner
,	PONfbl	,
car	CONcoo	car
il	PROper	il
devenruntpauci	VERcjg	deventur
,	PONfbl	,
il	PROper	il
ierent	VERcjg	être
apouit	VERppe	appouvoir
;	PONfbl	;
il	PROper	il
venrunt	VERcjg	venir
a	PRE	a
petit	ADJqua	petit
et	CONcoo	et
de	PRE	de
petit	ADVgen	petit
a	PRE	a
nient	ADVgen	néant
,	PONfbl	,
car	CONcoo	car
cist	DETdem	cest
siecles	NOMcom	siècle
qui	PROrel	que
ore	ADVgen	or
lor	PROper	il
vait	VERcjg	aller
torniant	VERppa	tornoigner
,	PONfbl	,
il	PROper	il
lor	PROper	il
durera	VERcjg	durer
petit	ADJqua	petit
et	CONcoo	et
dunc	ADVgen	donc
ierent	VERcjg	être
il	PROper	il
mult	ADVgen	moult
a	PRE	a
pøu	ADVgen	piu
mis	VERppe	metre
cum	CONsub	comme
il	PROper	il
falrunt	VERcjg	faillir
a	PRE	a
cestui	PROdem	cest
et	CONcoo	et
n'	ADVneg	ne
avrunt	VERcjg	avoir
nient	ADVgen	néant
de	PRE	de
celui	PROdem	cel
.	PONfrt	.

Maisfilii	NOMpro	Maisfil
hominum	ETR	OMNIS
,	PONfbl	,
qui	PROrel	que
ci	ADVgen	ci
sunt	VERcjg	être
prisin	NOMcom	prisin
bonam	ADJqua	bon
partem	ETR	partir
,	PONfbl	,
qui	PROrel	que
ne	ADVneg	ne
sunt	VERcjg	être
mie	ADVneg	mie
bof	NOMcom	bof
ne	CONcoo	ne
asne	NOMcom	asne
,	PONfbl	,
qui	PROrel	que
n'	ADVneg	ne
entendent	VERcjg	entendre
mie	ADVneg	mie
solement	ADVgen	seulement
a	PRE	a
cest	DETdem	cest
siecle	NOMcom	siècle
si	ADVgen	si
cum	CONsub	comme
les	DETdef	le
mues	ADJqua	mu
bestes	NOMcom	beste
qui	PROrel	que
entendent	VERcjg	entendre
a	PRE	a
solement	ADVgen	seulement
lur	DETpos	leur
ventre	NOMcom	ventre
emplir	VERinf	emplir
,	PONfbl	,
einz	ADVgen	ainz
unt	VERcjg	avoir
raisun	NOMcom	raison
dunt	PROrel	dont
il	PROper	il
entendent	VERcjg	entendre
a	PRE	a
Deu	NOMpro	Dieu
,	PONfbl	,
il	PROper	il
serunt	VERcjg	être
multepliét	VERppe	multeplier
,	PONfbl	,
car	CONcoo	car
quant	CONsub	cant
cist	DETdem	cest
siecles	NOMcom	siècle
malvais	ADJqua	mauvais
lor	PROper	il
falra	VERcjg	faillir
,	PONfbl	,
il	PROper	il
avruntvitam	NOMcom	avrontitam
eternam	VERcjg	atterner
.	PONfrt	.

Cum	ADVint	comme
longement	ADVgen	longuement
,	PONfbl	,
Sire	NOMcom	seignor
,	PONfbl	,
m'	PROper	je
oblieras	VERcjg	oblïer
tu	PROper	tu
en	PRE	en
la	DETdef	le
fin	NOMcom	fin
?	PONfrt	?

Cum	ADVint	comme
longement	ADVgen	longuement
osteras	VERcjg	oster
tu	PROper	tu
ta	DETpos	ton
face	NOMcom	face
de	PRE	de
moi	PROper	je
?	PONfrt	?

USQUE	ADVint	ous
QUO	PROint	que
,	PONfbl	,
DOMINE	ETR	DOMINUS
,	PONfbl	,
OBLIVISCERIS	NOMcom	obliser
ME	PROper	je
IN	PROadv	in
FINEM	VERcjg	fider
?	PONfrt	?

USQUE	ADVint	ous
QUO	DETint	que
AVERTIS	NOMpro	Avoir
FACIEM	VERcjg	faire
TUAM	ETR	Tuam
A	PRE	a
ME	PROper	je
?	PONfrt	?

Usque	PRE	usque
quo	CONsub	que
,	PONfbl	,
Domine	NOMcom	domine
,	PONfbl	,
etc.Li	DETdem	etcle
tyteles	NOMcom	titele
de	PRE	de
cest	DETdem	cest
psalme	NOMcom	psalme
est	VERcjg	estre
dis	VERppe	dire
sovent	ADVgen	souvent
,	PONfbl	,
por	PRE	por
ço	PROdem	ce
le	PROper	il
laiuns	VERcjg	laisser
ci	ADVgen	ci
a	PRE	a
dire	VERinf	dire
.	PONfrt	.

Mais	CONcoo	mais
ço	PROdem	ce
fait	VERcjg	faire
a	PRE	a
savoir	VERinf	savoir
que	CONsub	que
li	DETdef	le
Prophetes	NOMcom	prophète
parole	VERcjg	parler
ci	ADVgen	ci
en	PRE	en
la	DETdef	le
persone	NOMcom	personne
de	PRE	de
sainte	ADJqua	saint
glise	NOMcom	église
qui	PROrel	que
fu	VERcjg	estre
devant	ADVgen	devant
l'	PROper	il
avent	VERcjg	advenir
nostre	DETpos	notre
Segnur	NOMcom	seigneur
,	PONfbl	,
qui	PROrel	que
mult	ADVgen	moult
le	PROper	il
desireve	VERcjg	désirever
et	CONcoo	et
mult	ADVgen	moult
li	PROper	il
anoieve	VERcjg	anevoiier
qu'	PROrel	que
il	PROper	il
tant	ADVgen	tant
demoroit	VERcjg	demeurer
.	PONfrt	.

Si	ADVgen	si
cum	CONsub	comme
dist	VERcjg	dire
Ysaias	NOMpro	Isaias
:Utinam	ETR	SE<unk>MIN
disrumperes	NOMcom	disompre
celos	PROdem	celui
et	CONcoo	et
venires.Ge	NOMcom	venirege
volroi	VERcjg	voloir
,	PONfbl	,
fait	VERcjg	faire
il	PROper	il
,	PONfbl	,
que	CONsub	que
tu	PROper	tu
desrumpisses	VERcjg	dérompre
les	DETdef	le
ceels	NOMcom	ciel
et	CONcoo	et
venisses	VERcjg	venir
.	PONfrt	.

Altresi	ADVgen	autressi
dist	VERcjg	dire
cist	PROdem	cest
.	PONfrt	.

Sire	NOMcom	seignor
,	PONfbl	,
fait	VERcjg	faire
il	PROper	il
,	PONfbl	,
cum	ADVint	comme
longuement	ADVgen	longuement
me	PROper	je
oblieras	VERcjg	oblïer
tu	PROper	tu
?	PONfrt	?

Ço	PROdem	ce
semble	VERcjg	sembler
celui	PROdem	cel
qui	PROrel	que
mestier	NOMcom	mestier
a	VERcjg	avoir
qu'	CONsub	que
il	PROper	il
soit	VERcjg	estre
obliés	VERppe	oublier
quant	CONsub	cant
um	NOMcom	homme
ne	ADVneg	ne
li	PROper	il
fait	VERcjg	faire
mie	ADVneg	mie
ço	PROdem	ce
que	PROrel	que
mestier	NOMcom	mestier
li	PROper	il
est	VERcjg	estre
si	ADVgen	si
tost	ADVgen	tost
cum	CONsub	comme
il	PROper	il
volroit.In	NOMcom	voloir
finem	VERcjg	finer
,	PONfbl	,
in	PRE	en
Christum.Queinses	NOMpro	Christusein
,	PONfbl	,
cel	DETdem	cil
bien	NOMcom	bien
me	PROper	je
fai	VERcjg	faire
que	CONsub	que
tu	PROper	tu
me	PROper	je
dois	VERcjg	duire
faireper	VERinf	faireper
adventum	PRE	adventon
Christi	NOMpro	Christus
,	PONfbl	,
qui	PROrel	que
estfinis	VERcjg	éteindre
intentionis	VERcjg	intentionier
mee	PROper	je
,	PONfbl	,
car	CONcoo	car
se	CONsub	se
lui	PROper	il
avoie	VERcjg	avoir
,	PONfbl	,
donc	ADVgen	donc
avroi	VERcjg	avoir
ge	PROper	je
a	PRE	a
fin	NOMcom	fin
traites	VERppe	traire
mes	DETpos	mon
besognesPor	NOMcom	besogne
que	CONsub	que
nel	ADVneg.PROper	ne
me	PROper	je
fais	VERcjg	faire
tu	PROper	tu
?	PONfrt	?

Usque	CONsub	usque
quo	ETR	quoi
avertis	VERcjg	avertir
faciem	ETR	faime
etc.	ETR	etc.
Facies	ETR	Facire
noticia	VERppe	noticier
est	VERcjg	estre
la	DETdef	le
face	NOMcom	face
ço	PROdem	ce
est	VERcjg	estre
le	DETdef	le
conoisance	NOMcom	connaissance
”	PONpdr	”
“	PONpga	“
et	CONcoo	et
le	DETdef	le
conoissanceDei	NOMcom	conoissance
Patrisço	NOMcom	patrisos
estFilius	ADJqua	estilieux
,	PONfbl	,
car	CONcoo	car
si	ADVgen	si
cum	CONsub	comme
il	PROper	il
dist	VERcjg	dire
:Nemo	ETR	<unk>no_lem
novit	VERcjg	nouvoir
Patrem	ETR	patre
nisi	ADVgen	nisi
Filius	NOMcom	filius
et	CONcoo	et
cui	PROrel	que
voluerit	VERcjg	vouloir
Filius	NOMcom	filius
revelare.Ço	NOMcom	revelareis
est	VERcjg	estre
,	PONfbl	,
nus	PROind	nul
ne	ADVneg	ne
conoist	VERcjg	conoistre
le	DETdef	le
Peire	NOMcom	père
ne	CONcoo	ne
mais	ADVgen	mais
li	DETdef	le
Filz	NOMcom	fils
et	CONcoo	et
cui	PROrel	que
li	DETdef	le
Filz	NOMcom	fils
le	PROper	il
volt	VERcjg	vouloir
aconteir	VERinf	acompter
.	PONfrt	.

Se	CONsub	se
vos	PROper	vos
volez	VERcjg	voloir
,	PONfbl	,
vos	PROper	vos
poés	VERcjg	pouvoir
dire	VERinf	dire
que	CONsub	que
ço	PROdem	ce
est	VERcjg	estre
voiz	NOMcom	voix
de	PRE	de
sainte	ADJqua	saint
glise	NOMcom	église
qui	PROrel	que
ore	ADVgen	or
est	VERcjg	estre
,	PONfbl	,
que	CONcoo	que
por	PRE	por
le	DETdef	le
grant	ADJqua	grant
desirer	VERinf	désirer
qu'	PROrel	que
el	PROper	il
a	VERcjg	avoir
de	PRE	de
venirad	VERcjg	venir
vitam	ETR	VIVO
eternam	VERcjg	atterner
,	PONfbl	,
u	PROrel	où
ele	PROper	il
verra	VERcjg	vëoir
Deu	NOMpro	Dieu
face	NOMcom	face
a	PRE	a
face	NOMcom	face
,	PONfbl	,
li	PROper	il
semble	VERcjg	sembler
que	CONsub	que
ele	PROper	il
soit	VERcjg	estre
oblieie	VERppe	oublier
,	PONfbl	,
qu'	CONcoo	que
ele	PROper	il
n'	ADVneg	ne
est	VERcjg	estre
la	ADVgen	là
u	PROrel	où
ele	PROper	il
verra	VERcjg	vëoir
la	DETdef	le
face	NOMcom	face
Deu,Filium	NOMpro	Deuisius
Deiqui	ADVgen	dequi
estfaties	VERppe	estatir
Dei	NOMpro	Dieu
.	PONfrt	.

Cum	ADVint	comme
longuement	ADVgen	longuement
meterai	VERcjg	metre
je	PROper	je
conseauz	NOMcom	conseil
en	PRE	en
men	DETpos	mon
ame	NOMcom	ame
,	PONfbl	,
dolor	NOMcom	dolor
en	PRE	en
mun	DETpos	mon
cuer	NOMcom	cuer
par	PRE	par
jor	NOMcom	jor
?	PONfrt	?

QUAMDIU	ETR	quamoid
PONAM	ETR	poi
CONSILIA	ETR	Chonsil
INANIMA	ETR	inan
MEA	NOMpro	May
,	PONfbl	,
DOLOREM	VERcjg	doloir
IN	ETR	in
CORDE	NOMpro	Corde
MEO	NOMpro	Mo
PER	PRE	per
DIEM	NOMpro	Dieu
?	PONfrt	?

Quamdiu	ETR	quamdi
ponam	VERcjg	poner
etc.En	PROind	etcun
l'	DETdef	le
altre	ADJind	autre
siecle	NOMcom	siècle
est	VERcjg	estre
uns	DETndf	un
sols	ADJqua	seul
conseils,consiliumet	NOMcom	conseilleté
nientconsilia	VERppe	nentonseillier
,	PONfbl	,
nient	ADVgen	néant
plusorsconseils	PROind	plusorsent
,	PONfbl	,
car	CONcoo	car
il	PROimp	il
n'	ADVneg	ne
i	PROadv	i
a	VERcjg	avoir
nule	DETind	nul
muabletei	NOMcom	muableté
.	PONfrt	.

Mais	CONcoo	mais
en	PRE	en
cest	DETdem	cest
siecle	NOMcom	siècle
nus	PROper	nous
estoet	VERcjg	estovoir
avoir	VERinf	avoir
mult	ADVgen	moult
de	PRE	de
