MAISTRE	NOMcom	maistre

LE	DETdef	le
DRAPPIER	NOMcom	drepier
Si	ADVgen	si
suis	VERcjg	être
.	PONfrt	.

LE	DETdef	le
JUGEOu	NOMcom	jugeu
est	VERcjg	estre
le	DETdef	le
deffendeur	NOMcom	défendeur
?	PONfrt	?

Est	VERcjg	estre
il	PROper	il
cy	ADVgen	ci
present	ADJqua	présent
en	PRE	en
personne	NOMcom	personne
?	PONfrt	?

LE	DETdef	le
DRAPPIER	NOMcom	drepier
Ouÿ	VERcjg	ouïr
,	PONfbl	,
veez	VERcjg	vëoir
le	PROper	il
la	ADVgen	là
qui	PROrel	que
ne	ADVneg	ne
sonne	VERcjg	sonner
mot	NOMcom	mot
,	PONfbl	,
mais	CONcoo	mais
Dieu	NOMpro	Dieu
scet	VERcjg	savoir
ce	PROdem	ce
qu'	PROrel	que
il	PROper	il
en	PROadv	en
pense	VERcjg	penser
.	PONfrt	.

LE	DETdef	le
JUGE	NOMcom	juge
Puisque	CONsub	puisque
vous	PROper	vous
estes	VERcjg	estre
en	PRE	en
presence	NOMcom	présence
vous	PROper	vous
deux	PROcar	deux
,	PONfbl	,
faictes	VERcjg	faire
vostre	DETpos	vostre
demande	NOMcom	demande
.	PONfrt	.

LE	DETdef	le
DRAPPIER	NOMcom	drepier
Vecy	PRE	vici
doncques	ADVgen	donc
que	PROrel	que
luy	PROper	lui
demande	VERcjg	demander
.	PONfrt	.

Mon	DETpos	mon
seigneur	NOMcom	seigneur
,	PONfbl	,
il	PROimp	il
est	VERcjg	estre
verité	NOMcom	verité
que	CONsub	que
pour	PRE	pour
Dieu	NOMpro	Dieu
et	CONcoo	et
en	PRE	en
charité	NOMcom	charité
je	PROper	je
l'	PROper	il
ay	VERcjg	avoir
nourry	VERppe	nourrir
en	PRE	en
son	DETpos	son
enfance	NOMcom	enfance
,	PONfbl	,
et	CONcoo	et
,	PONfbl	,
quant	CONsub	cant
je	PROper	je
vis	VERcjg	vivre
qu'	CONsub	que
il	PROper	il
eust	VERcjg	avoir
puissance	NOMcom	poissance
d'	PRE	de
aler	VERinf	aler
aux	PRE.DETdef	à.le
champs	NOMcom	champ
,	PONfbl	,
pour	PRE	pour
abregier	VERinf	abregier
,	PONfbl	,
je	PROper	je
le	PROper	il
fis	VERcjg	faire
estre	VERinf	estre
mon	DETpos	mon
bergier	NOMcom	bergier
et	CONcoo	et
le	DETdef	le
mis	VERcjg	metre
a	PRE	a
garder	VERinf	garder
mes	DETpos	mon
bestes	NOMcom	beste
.	PONfrt	.

Mais	CONcoo	mais
,	PONfbl	,
aussi	ADVgen	aussi
vray	ADJqua	vrai
comme	CONsub	comme
vous	PROper	vous
estes	VERcjg	estre
la	ADVgen	là
assis	VERppe	assëoir
,	PONfbl	,
mon	DETpos	mon
seigneur	NOMcom	seigneur
le	PROper	il
juge	VERcjg	juger
,	PONfbl	,
il	PROper	il
en	PROadv	en
a	VERcjg	avoir
fait	VERppe	faire
ung	DETndf	un
tel	DETind	tel
deluge	NOMcom	deluge
de	PRE	de
brebis	NOMcom	brebis
et	CONcoo	et
de	PRE	de
mes	DETpos	mon
moutons	NOMcom	mouton
que	CONsub	que
sans	PRE	sans
faultë	NOMcom	faute
...	PONfbl	.
LE	DETdef	le
JUGEOr	NOMcom	juger
escoutons	VERcjg	escouter
:	PONfbl	:
estoit	VERcjg	estre
il	PROper	il
point	ADVgen	point
vostre	DETpos	vostre
aloué	NOMcom	aloué
?	PONfrt	?

PATHELIN	NOMcom	patilin
Voire	ADVgen	voir
,	PONfbl	,
car	CONcoo	car
,	PONfbl	,
s'	CONsub	se
il	PROimp	il
c'	PROdem	ce
estoit	VERcjg	estre
joué	VERppe	jouer
a	PRE	a
le	PROper	il
tenir	VERinf	tenir
sans	PRE	sans
alouer	VERinf	alouer
...	PONfbl	.
LE	DETdef	le
DRAPPIER	NOMcom	drepier
Je	PROper	je
puisse	VERcjg	pöoir
Dieu	NOMpro	Dieu
desavouer	VERinf	desavouer
se	CONsub	se
ce	PROdem	ce
n'	ADVneg	ne
estes	VERcjg	estre
vous,voussans	VERppa	vouvoir
faulte	NOMcom	faute
!	PONfrt	!

LE	DETdef	le
JUGE	NOMcom	juge
Comment	ADVsub	comment
vous	PROper	vous
tenez	VERcjg	tenir
la	DETdef	le
main	NOMcom	main
haulte	ADJqua	haut
!	PONfrt	!

Av'ous	VERcjg	avoir
mal	NOMcom	mal
aux	PRE.DETdef	à.le
dens	NOMcom	dent
,	PONfbl	,
maistre	NOMcom	maître
Pierre	NOMpro	Pierre
?	PONfrt	?

PATHELIN	NOMcom	patilin
Ouÿ	ADVgen	oui
,	PONfbl	,
elles	PROper	elle
me	PROper	je
font	VERcjg	faire
tel	DETind	tel
guerre	NOMcom	guerre
qu'	CONsub	que
oncques	ADVgen	onques
mais	ADVgen	mais
ne	ADVneg	ne
senty	VERcjg	sentir
tel	DETind	tel
raige	NOMcom	rage
:	PONfbl	:
je	PROper	je
n'	ADVneg	ne
ose	VERcjg	oser
lever	VERinf	lever
le	DETdef	le
visaige	NOMcom	visage
.	PONfrt	.

Pour	PRE	pour
Dieu	NOMpro	Dieu
,	PONfbl	,
faictes	VERcjg	faire
le	PROper	il
proceder	VERinf	procéder
.	PONfrt	.

LE	DETdef	le
JUGE	NOMcom	juge
Avant	ADVgen	avant
,	PONfbl	,
achevez	VERcjg	achever
de	PRE	de
plaider	VERinf	plaider
.	PONfrt	.

Sus	ADVgen	sus
,	PONfbl	,
concluez	VERcjg	conclore
appertement	ADVgen	apertement
.	PONfrt	.

LE	DETdef	le
DRAPPIER	NOMcom	drepier
C'	PROdem	ce
est	VERcjg	estre
il	PROper	il
,	PONfbl	,
sans	PRE	sans
aultre	PROind	autre
,	PONfbl	,
vrayëment	ADVgen	vraiment
,	PONfbl	,
par	PRE	par
la	DETdef	le
croix	NOMcom	croix
ou	PROrel	où
Dieu	NOMpro	Dieu
s'	PROper	soi
estendit	VERcjg	étendre
!	PONfrt	!

C'	PROdem	ce
est	VERcjg	estre
a	PRE	a
vous	PROper	vous
a	PRE	a
qui	PROrel	que
je	PROper	je
vendi	VERcjg	vendre
six	DETcar	six
aulnes	NOMcom	aune
de	PRE	de
drap	NOMcom	drap
,	PONfbl	,
maistre	NOMcom	maître
Pierre	NOMpro	Pierre
.	PONfrt	.

LE	DETdef	le
JUGE	NOMcom	juge
Qu'	PROint	que
esse	VERcjg	esser
qu'	PROrel	que
il	PROper	il
dit	VERcjg	dire
de	PRE	de
drap	NOMcom	drap
?	PONfrt	?

PATHELINIl	NOMcom	patilie
erre	VERcjg	errer
:	PONfbl	:
il	PROper	il
cuide	VERcjg	cuidier
a	PRE	a
son	DETpos	son
propos	NOMcom	propos
venir	VERinf	venir
et	CONcoo	et
il	PROper	il
n'	ADVneg	ne
y	PROadv	y
scet	VERcjg	savoir
plus	ADVgen	plus
advenir	VERinf	advenir
pour	PRE	pour
ce	PROdem	ce
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
l'	PROper	il
a	VERcjg	avoir
pas	ADVneg	pas
aprins	VERppe	aprendre
.	PONfrt	.

LE	DETdef	le
DRAPPIER	NOMcom	drepier
Pendu	VERppe	pendre
soye	VERcjg	seoir
s'	CONsub	se
aultre	PROind	autre
l'	PROper	il
a	VERcjg	avoir
prins	VERppe	prendre
,	PONfbl	,
mon	DETpos	mon
drap	NOMcom	drap
,	PONfbl	,
par	PRE	par
la	DETdef	le
sanglante	ADJqua	sanglant
gorge	NOMcom	gorge
!	PONfrt	!

PATHELIN	NOMcom	patilin
Comment	ADVsub	comment
le	DETdef	le
meschant	ADJqua	meschant
homme	NOMcom	homme
forge	VERcjg	forgier
de	PRE	de
loing	ADVgen	loing
pour	PRE	pour
fournir	VERinf	fournir
son	DETpos	son
libelle	NOMcom	libelle
!	PONfrt	!

Il	PROper	il
veult	VERcjg	vouloir
direest	VERcjg	dire
il	PROper	il
bien	ADVgen	bien
rebelle	ADJqua	rebelle
!	PONfrt	!

que	CONsub	que
son	DETpos	son
bergier	NOMcom	bergier
avoit	VERcjg	avoir
vendu	VERppe	vendre
la	DETdef	le
laine	NOMcom	laine
je	PROper	je
l'	PROper	il
ay	VERcjg	avoir
entendu	VERppe	entendre
dont	PROrel	dont
fut	VERcjg	être
fait	VERppe	faire
le	DETdef	le
drap	NOMcom	drap
de	PRE	de
ma	DETpos	mon
robe	NOMcom	robe
,	PONfbl	,
comme	CONsub	comme
s'	CONsub	se
il	PROper	il
dist	VERcjg	dire
qu'	CONsub	que
il	PROper	il
le	PROper	il
desrobe	VERcjg	desrober
et	CONcoo	et
qu'	CONsub	que
il	PROper	il
luy	PROper	lui
a	VERcjg	avoir
emblé	VERppe	embler
les	DETdef	le
laines	NOMcom	laine
de	PRE	de
ses	DETpos	son
brebis	NOMcom	brebis
.	PONfrt	.

LE	DETdef	le
DRAPPIERMale	ADJqua	drepuimal
sepmaine	NOMcom	semaine
m'	PROper	je
envoye	VERcjg	envoyer
Dieu	NOMpro	Dieu
se	CONsub	se
vous	PROper	vous
ne	ADVneg	ne
l'	PROper	il
avez	VERcjg	avoir
!	PONfrt	!

LE	DETdef	le
JUGE	ADJqua	juge
Paix	NOMcom	paix
!	PONfrt	!

Depar	PRE	depar
le	DETdef	le
dyable	NOMcom	diable
,	PONfbl	,
vous	PROper	vous
bavez	VERcjg	bavrer
!	PONfrt	!

Et	CONcoo	et
ne	ADVneg	ne
sçavez	VERcjg	savoir
vous	PROper	vous
revenir	VERinf	revenir
a	PRE	a
vostre	DETpos	vostre
propos	NOMcom	propos
sans	PRE	sans
tenir	VERinf	tenir
la	DETdef	le
court	NOMcom	cour
de	PRE	de
telle	DETind	tel
baverie	NOMcom	baverie
?	PONfrt	?

PATHELIN	VERcjg	patille
Je	PROper	je
sans	PRE	sans
mal	NOMcom	mal
et	CONcoo	et
fault	VERcjg	falir
que	CONsub	que
je	PROper	je
rie	VERcjg	rire
!	PONfrt	!

Il	PROper	il
est	VERcjg	estre
desja	ADVgen	desja
si	ADVgen	si
empressé	VERppe	empresser
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
sçait	VERcjg	savoir
ou	PROrel	où
il	PROper	il
a	VERcjg	avoir
laissé	VERppe	laisser
:	PONfbl	:
il	PROimp	il
fault	VERcjg	falir
que	CONsub	que
nous	PROper	nous
luy	PROper	lui
reboutons	VERcjg	rebouter
.	PONfrt	.

LE	DETdef	le
JUGE	NOMpro	Juge
Sus	ADVgen	sus
,	PONfbl	,
revenons	VERcjg	revenir
a	PRE	a
ses	DETpos	son
moutons	NOMcom	mouton
;	PONfbl	;
qu'	PROint	que
en	PROadv	en
fust	VERcjg	estre
il	PROper	il
?	PONfrt	?

LE	PROper	il
DRAPPIERIlenprint	VERcjg	dilemplier
six	DETcar	six
aulnes	NOMcom	aune
de	PRE	de
neuf	DETcar	neuf
francs	NOMcom	franc
.	PONfrt	.

LE	DETdef	le
JUGESommes	NOMcom	jugeme
nous	PROper	nous
becjaunes	VERcjg	bechonner
ou	CONcoo	o
cornards	VERcjg	cornarder
?	PONfrt	?

Ou	PROint	où
cuidez	VERcjg	cuidier
vous	PROper	vous
estre	VERinf	estre
?	PONfrt	?

PATHELIN	NOMcom	patilin
Par	PRE	par
le	DETdef	le
sang	NOMcom	sang
bieu	ADJqua	bieu
,	PONfbl	,
il	PROper	il
vous	PROper	vous
fait	VERcjg	faire
paistre	VERinf	paître
!	PONfrt	!

Qu'	PROint	que
est	VERcjg	estre
il	PROper	il
bon	ADJqua	bon
homme	NOMcom	homme
par	PRE	par
sa	DETpos	son
mine	NOMcom	mine
!	PONfrt	!

Mais	CONcoo	mais
je	PROper	je
loe	VERcjg	löer
qu'	CONsub	que
on	PROind	on
examine	VERcjg	examiner
ung	DETndf	un
bien	ADVgen	bien
peu	ADVgen	peu
sa	DETpos	son
partie	NOMcom	partie
adverse	ADJqua	adverse
.	PONfrt	.

LE	DETdef	le
JUGE	NOMpro	Juge
Vous	PROper	vous
dittes	VERcjg	dire
bien	ADVgen	bien
.	PONfrt	.

Il	PROper	il
le	PROper	il
converse	VERcjg	converser
:	PONfbl	:
il	PROper	il
ne	ADVneg	ne
peut	VERcjg	pouvoir
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
le	PROper	il
congnoisse	VERcjg	connaître
.	PONfrt	.

Vien	VERcjg	venir
ça	ADVgen	ça
,	PONfbl	,
dy	VERcjg	dire
!	PONfrt	!

LE	DETdef	le
BERGIERBee	NOMpro	Bergieubee
!	PONfrt	!

LE	DETdef	le
JUGEVecy	NOMcom	jugeci
angoisse	VERcjg	angoissier
!	PONfrt	!

Quel“bee”esse	VERcjg	quelbéer
cy	ADVgen	ci
?	PONfrt	?

Suis	VERcjg	être
je	PROper	je
chievre	NOMcom	chievre
?	PONfrt	?

Parle	VERcjg	parler
a	PRE	a
moy	PROper	moi
.	PONfrt	.

LE	DETdef	le
BERGIERBee	NOMpro	Bergieubee
!	PONfrt	!

LE	DETdef	le
JUGESanglante	ADJqua	jugesant
fievre	NOMcom	fièvre
te	PROper	tu
doint	VERcjg	doner
Dieu	NOMpro	Dieu
!	PONfrt	!

Et	CONcoo	et
te	PROper	tu
mocques	VERcjg	mochoir
tu	PROper	tu
?	PONfrt	?

PATHELIN	NOMcom	patilin
Croiez	VERcjg	croire
qu'	CONsub	que
il	PROper	il
est	VERcjg	estre
fol	ADJqua	fol
ou	CONcoo	o
testu	VERppe	testre
,	PONfbl	,
ou	PROrel	où
qu'	PROrel	que
il	PROper	il
cuide	VERcjg	cuidier
estre	VERinf	estre
entre	PRE	entre
ses	DETpos	son
bestes	NOMcom	beste
.	PONfrt	.

LE	DETdef	le
DRAPPIER	NOMcom	drepier
Or	ADVgen	or
regnie	VERcjg	regnier
je	PROper	je
bieu	NOMcom	bieu
se	CONsub	se
vous	PROper	vous
n'	ADVneg	ne
estes	VERcjg	estre
celluy	PROdem	celui
,	PONfbl	,
sans	PRE	sans
aultre	PROind	autre
,	PONfbl	,
qui	PROrel	que
l'	PROper	il
avez	VERcjg	avoir
eu	VERppe	avoir
,	PONfbl	,
mon	DETpos	mon
drap	NOMcom	drap
!	PONfrt	!

Ha	INJ	ha
!	PONfrt	!

vous	PROper	vous
ne	ADVneg	ne
sçavez	VERcjg	savoir
,	PONfbl	,
mon	DETpos	mon
seigneur	NOMcom	seigneur
,	PONfbl	,
par	PRE	par
quelle	DETrel	quel
malice	NOMcom	malice
...	PONfbl	.
LE	DETdef	le
JUGE	NOMpro	Juge
Et	CONcoo	et
taisiez	VERcjg	taire
vous	PROper	vous
!	PONfrt	!

Estes	VERcjg	estre
vous	PROper	vous
nice	ADJqua	nice
?	PONfrt	?

Laissez	VERcjg	laisser
en	PRE	en
paix	NOMcom	paix
ceste	DETdem	cest
assessoire	NOMcom	assessoire
et	CONcoo	et
venons	VERcjg	venir
au	PRE.DETdef	a
principal	NOMcom	principal
.	PONfrt	.

LE	DETdef	le
DRAPPIERVoire	NOMcom	drepoire
,	PONfbl	,
mon	DETpos	mon
seigneur	NOMcom	seigneur
,	PONfbl	,
mais	CONcoo	mais
le	DETdef	le
cas	NOMcom	cas
me	PROper	je
touche	VERcjg	toucher
.	PONfrt	.

Toutesfois	ADVgen	toutefois
,	PONfbl	,
par	PRE	par
ma	DETpos	mon
foy	NOMcom	foi
,	PONfbl	,
ma	DETpos	mon
bouche	NOMcom	bouche
meshuy	ADVgen	meshui
ung	DETndf	un
seul	ADJqua	sol
mot	NOMcom	mot
n'	ADVneg	ne
en	PROadv	en
dira	VERcjg	dire
.	PONfrt	.

Une	DETndf	un
aultre	ADJind	autre
fois	NOMcom	fois
il	PROimp	il
en	PROadv	en
ira	VERcjg	aler
ainsi	ADVgen	ainsi
qu'	CONsub	que
il	PROper	il
en	PROadv	en
pourra	VERcjg	pouvoir
aler	VERinf	aler
:	PONfbl	:
il	PROimp	il
le	PROper	il
me	PROper	je
couvient	VERcjg	convenir
avaler	VERinf	avaler
sans	PRE	sans
mascher.Oresje	NOMcom	mascheraume
disoye	VERppe	dire
,	PONfbl	,
a	PRE	a
mon	DETpos	mon
propos	NOMcom	propos
,	PONfbl	,
comment	ADVsub	comment
j'	PROper	je
avoye	VERcjg	avoir
baillé	VERppe	bailler
six	DETcar	six
aulnes	NOMcom	aune
...	PONfbl	.
Doy	VERcjg	devoir
je	PROper	je
dire	VERinf	dire
,	PONfbl	,
mes	DETpos	mon
brebis	NOMcom	brebis
...	PONfbl	.
Je	PROper	je
vous	PROper	vous
en	PROadv	en
prie	VERcjg	priier
,	PONfbl	,
sire	NOMcom	seignor
,	PONfbl	,
pardonnez	VERcjg	pardonner
moy	PROper	moi
:	PONfbl	:
ce	PROdem	ce
gentil	ADJqua	gentil
maistre	NOMcom	maître
...	PONfbl	.
Mon	DETpos	mon
bergier	NOMcom	bergier
,	PONfbl	,
quant	CONsub	cant
il	PROper	il
devoit	VERcjg	devoir
estre	VERinf	estre
auxchamps	VERppe	auchampe
...	PONfbl	.
Il	PROper	il
me	PROper	je
dist	VERcjg	dire
que	CONsub	que
j'	PROper	je
auroye	VERcjg	aurer
six	DETcar	six
escus	NOMcom	escus
d'	PRE	de
or	NOMcom	or
quand	CONsub	quand
je	PROper	je
vendroye	VERcjg	venir
...	PONfbl	.
Dis	VERcjg	dire
je	PROper	je
,	PONfbl	,
depuis	PRE	depuis
trois	DETcar	trois
ans	NOMcom	an
en	PRE	en
ça	ADVgen	ça
,	PONfbl	,
mon	DETpos	mon
bergier	NOMcom	bergier
m'	PROper	je
en	PROadv	en
couvenança	VERcjg	convenancer
que	CONsub	que
loyaulment	ADVgen	loyalement
me	PROper	je
garderoit	VERcjg	garder
mes	DETpos	mon
brebis	NOMcom	brebis
et	CONcoo	et
ne	ADVneg	ne
m'	PROper	je
y	PROadv	y
feroit	VERcjg	faire
ne	CONcoo	ne
dommaige	NOMcom	dommage
ne	CONcoo	ne
villennie	NOMcom	vilenie
et	CONcoo	et
puis	NOMcom	puy
...	PONfrt	.
Maintenant	ADVgen	maintenant
il	PROper	il
me	PROper	je
nye	VERcjg	noyer
et	CONcoo	et
drap	NOMcom	drap
et	CONcoo	et
argent	NOMcom	argent
plainement	ADVgen	plainement
.	PONfrt	.

Ha	INJ	ha
!	PONfrt	!

maistre	NOMcom	maître
Pierre	NOMpro	Pierre
,	PONfbl	,
vrayëment	ADVgen	vraiment
...	PONfrt	.
Ce	DETdem	ce
ribault	NOMcom	ribaul
cy	ADVgen	ci
m'	PROper	je
embloit	VERcjg	embler
les	DETdef	le
laines	NOMcom	laine
de	PRE	de
mes	DETpos	mon
bestes	NOMcom	beste
,	PONfbl	,
et	CONcoo	et
toutes	ADVgen	tout
saines	ADJqua	sain
les	PROper	il
faisoit	VERcjg	faire
mourir	VERinf	mourir
et	CONcoo	et
perir	VERinf	périr
par	PRE	par
les	PROper	il
assommer	VERinf	assommer
et	CONcoo	et
ferir	VERinf	férir
de	PRE	de
gros	ADJqua	gros
bastons	NOMcom	baston
sur	PRE	sur
la	DETdef	le
cervelle	NOMcom	cervelle
...	PONfbl	.
Quant	CONsub	quand
mon	DETpos	mon
drap	NOMcom	drap
fust	VERcjg	estre
soubz	PRE	sous
son	DETpos	son
esselle	NOMcom	aisselle
,	PONfbl	,
il	PROper	il
se	PROper	soi
mist	VERcjg	mettre
au	PRE.DETdef	a
chemin	NOMcom	chemin
grant	ADJqua	grant
erre	NOMcom	erre
et	CONcoo	et
me	PROper	je
dist	VERcjg	dire
que	CONsub	que
je	PROper	je
alasse	VERcjg	aler
querre	VERinf	querre
six	DETcar	six
escus	NOMcom	escus
d'	PRE	de
or	NOMcom	or
en	PRE	en
sa	DETpos	son
maison	NOMcom	maison
.	PONfrt	.

LE	DETdef	le
JUGE	NOMcom	juge
Il	PROimp	il
n'	ADVneg	ne
y	PROadv	y
a	VERcjg	avoir
ne	CONcoo	ne
rime	NOMcom	rime
ne	CONcoo	ne
rayson	NOMcom	raison
en	PRE	en
tout	PROind	tout
quancque	PROrel	cant
vous	PROper	vous
rafardez	VERcjg	rafarder
.	PONfrt	.

Qu'	PROint	que
esse	VERcjg	esser
cy	ADVgen	ci
?	PONfrt	?

Vous	PROper	vous
entrelardez	VERcjg	entrelarder
puis	ADVgen	puis
d'	PRE	de
ung	PROind	un
,	PONfbl	,
puis	ADVgen	puis
d'	PRE	de
aultre	PROind	autre
.	PONfrt	.

Somme	NOMpro	Somme
toute	PROind	tout
,	PONfbl	,
par	PRE	par
le	DETdef	le
sang	NOMcom	sang
bieu	ADJqua	bieu
,	PONfbl	,
je	PROper	je
n'	ADVneg	ne
y	PROadv	y
vois	VERcjg	aler
goute	NOMcom	goutte
:	PONfbl	:
il	PROper	il
brouille	VERcjg	brouillier
de	PRE	de
drap	NOMcom	drap
et	CONcoo	et
babille	VERcjg	babiller
puis	ADVgen	puis
de	PRE	de
brebis	NOMcom	brebis
,	PONfbl	,
au	PRE.DETdef	a
coup	NOMcom	coup
la	PROper	il
quille	OUT	no_lem
!	PONfrt	!

Chose	NOMcom	chose
qu'	PROrel	que
il	PROper	il
die	VERcjg	dire
ne	ADVneg	ne
s'	PROper	soi
entretient	VERcjg	entretenir
.	PONfrt	.

PATHELIN	NOMcom	patilin
Or	ADVgen	or
je	PROper	je
m'	PROper	je
en	PROadv	en
fais	VERcjg	faire
fort	ADVgen	fort
qu'	CONsub	que
il	PROper	il
retient	VERcjg	retenir
au	PRE.DETdef	a
povre	ADJqua	povre
bergier	NOMcom	bergier
son	DETpos	son
salaire	NOMcom	salaire
.	PONfrt	.

LE	DETdef	le
DRAPPIER	NOMpro	Drapier
Par	PRE	par
Dieu	NOMpro	Dieu
,	PONfbl	,
vous	PROper	vous
en	PROadv	en
peussiez	VERcjg	pouvoir
bien	ADVgen	bien
taire	VERinf	taire
!	PONfrt	!

Mon	DETpos	mon
drap	NOMcom	drap
,	PONfbl	,
aussi	ADVgen	aussi
vray	ADJqua	vrai
que	CONsub	que
la	DETdef	le
messe	NOMcom	messe
...	PONfbl	.
Je	PROper	je
sçay	VERcjg	savoir
mieulx	ADVgen	mieux
ou	CONcoo	o
lebastm'en	ADVgen	lebastment
blesse	NOMcom	blesse
que	CONsub	que
vous	PROper	vous
ne	CONcoo	ne
ung	DETndf	un
aultre	PROind	autre
ne	ADVneg	ne
sçavez	VERcjg	savoir
.	PONfrt	.

Par	PRE	par
la	DETdef	le
teste	NOMcom	teste
Dieu	NOMpro	Dieu
,	PONfbl	,
vous	PROper	vous
l'	PROper	il
avez	VERcjg	avoir
!	PONfrt	!

LE	DETdef	le
JUGE	NOMcom	juge
Qu'	PROint	que
esse	VERcjg	esser
qu'	PROrel	que
il	PROper	il
a	VERcjg	avoir
?	PONfrt	?

LE	DETdef	le
DRAPPIERRien	NOMpro	DraPierie
,	PONfbl	,
mon	DETpos	mon
seigneur	NOMcom	seigneur
.	PONfrt	.

Par	PRE	par
mon	DETpos	mon
serment	NOMcom	serment
,	PONfbl	,
c'	PROdem	ce
est	VERcjg	estre
le	DETdef	le
grigneur	ADJqua	grindeur
trompeur	NOMcom	trompeur
...	PONfrt	.
Hola	NOMpro	Holla
!	PONfrt	!

je	PROper	je
m'	PROper	je
en	PROadv	en
tairay	VERcjg	taire
,	PONfbl	,
se	CONsub	se
je	PROper	je
puis	VERcjg	pöoir
,	PONfbl	,
et	CONcoo	et
n'	ADVneg	ne
en	PROadv	en
parleray	VERcjg	parler
meshuy	ADVgen	meshui
,	PONfbl	,
pour	PRE	pour
chose	NOMcom	chose
qu'	PROrel	que
il	PROper	il
adviengne	VERcjg	advenir
.	PONfrt	.

LE	DETdef	le
JUGE	NOMcom	juge
Et	CONcoo	et
non	ADVneg	non
,	PONfbl	,
mais	ADVgen	mais
qu'	CONsub	que
il	PROimp	il
vous	PROper	vous
en	PROadv	en
souviengne	VERcjg	souvenir
!	PONfrt	!

Or	ADVgen	or
concluez	VERcjg	conclore
appertement	ADVgen	apertement
.	PONfrt	.

PATHELIN	NOMcom	patilin
Ce	DETdem	ce
bergier	NOMcom	bergier
ne	ADVneg	ne
peult	VERcjg	pouvoir
nullement	ADVgen	nullement
respondreauxfais	VERppe	répondre
que	CONsub	que
l'en	PROind	loin
propose	VERcjg	proposer
s'	CONsub	se
il	PROper	il
n'	ADVneg	ne
a	VERcjg	avoir
du	PRE.DETdef	de.le
conseil	NOMcom	conseil
,	PONfbl	,
et	CONcoo	et
il	PROper	il
n'	ADVneg	ne
ose	VERcjg	oser
ou	PROrel	où
il	PROper	il
ne	ADVneg	ne
scet	VERcjg	savoir
en	PRE	en
demander	VERinf	demander
.	PONfrt	.

S'	CONsub	se
i	PROimp	il
vous	PROper	vous
plaisoit	VERcjg	plaire
moy	PROper	moi
commander	VERinf	commander
que	CONsub	que
je	PROper	je
fusse	VERcjg	estre
a	PRE	a
luy	PROper	lui
,	PONfbl	,
je	PROper	je
y	PROadv	y
seroye	VERcjg	servir
.	PONfrt	.

LE	PROper	il
JUGE	VERcjg	juger
Avecques	PRE	avec
luy	PROper	lui
?	PONfrt	?

Je	PROper	je
cuideroye	VERcjg	cuidier
que	CONsub	que
ce	PROdem	ce
fust	VERcjg	estre
trestoute	DETind	trèstout
froidure	NOMcom	froidure
:	PONfbl	:
c'	PROdem	ce
est	VERcjg	estre
Peu	ADVgen	peu
d'	PRE	de
aquest	NOMcom	acquest
.	PONfrt	.

PATHELINMoy	NOMpro	Pailleui
je	PROper	je
vous	PROper	vous
jure	VERcjg	jurer
qu'	CONsub	que
aussi	ADVgen	aussi
n'	ADVneg	ne
en	PROadv	en
vueiljeriens	VERcjg	vueller
avoir	VERinf	avoir
:	PONfbl	:
pour	PRE	pour
Dieu	NOMpro	Dieu
soit	VERcjg	estre
!	PONfrt	!

Or	ADVgen	or
je	PROper	je
vois	VERcjg	aler
savoir	VERinf	savoir
au	PRE.DETdef	a
povret	NOMcom	povret
qu'	PROrel	que
il	PROper	il
me	PROper	je
vouldra	VERcjg	vouloir
dire	VERinf	dire
et	CONcoo	et
s'	CONsub	se
il	PROper	il
me	PROper	je
sçaura	VERcjg	savoir
point	ADVneg	point
instruire	VERinf	instruire
pour	PRE	pour
respondre	VERinf	respondre
aux	PRE.DETdef	à.le
faitz	NOMcom	fait
de	PRE	de
partie	NOMcom	partie
.	PONfrt	.

Il	PROper	il
auroit	VERcjg	avoir
duredepartie	VERppe	durepartir
de	PRE	de
cecy	PROdem	cest
,	PONfbl	,
qui	PROrel	que
ne	ADVneg	ne
le	PROper	il
secourroit	VERcjg	secourir
.	PONfrt	.

Vien	VERcjg	venir
ça	ADVgen	ça
,	PONfbl	,
mon	DETpos	mon
amy	NOMcom	ami
.	PONfrt	.

Qui	PROint	que
pourroit	VERcjg	pouvoir
trouver	VERinf	trouver
...	PONfrt	.
Entens	NOMpro	Entens
?	PONfrt	?

LE	DETdef	le
BERGIERBee	NOMpro	Bergieubee
!	PONfrt	!

PATHELINQuel“bee	VERppe	patilier
”	PONpdr	”
?	PONfrt	?

Dea	INJ	dea
,	PONfbl	,
par	PRE	par
le	DETdef	le
saint	ADJqua	saint
sang	NOMcom	sang
que	PROrel	que
Dieu	NOMpro	Dieu
rea	VERcjg	ravoir
,	PONfbl	,
es	VERcjg	être
tu	PROper	tu
fol	ADJqua	fol
?	PONfrt	?

Dy	VERcjg	dire
moy	PROper	moi
ton	DETpos	ton
affaire	NOMcom	affaire
.	PONfrt	.

LE	DETdef	le
BERGIER	NOMpro	Bergier
Bee	ADJqua	be
!	PONfrt	!

PATHELINQuel“bee	VERppe	patilier
