CI	ADVgen	ci
use	VERcjg	user
mauvesement	ADVgen	mauvaisement
,	PONfbl	,
ne	ADVneg	ne
doit	VERcjg	devoir
pas	ADVneg	pas
estre	VERinf	estre
justicie	VERppe	justicier
comme	CONsub	comme
larronesse	NOMcom	larronnesse
pour	PRE	pour
la	DETdef	le
reson	NOMcom	raison
de	PRE	de
la	DETdef	le
compaignie	NOMcom	compagnie
et	CONcoo	et
du	PRE.DETdef	de.le
droit	NOMcom	droit
que	PROrel	que
li	DETdef	le
mariages	NOMcom	marïage
donna	VERcjg	donner
.	PONfrt	.

Donques	ADVgen	donc
puet	VERcjg	pöoir
l'en	PROind	loin
veoir	VERinf	vëoir
en	PRE	en
cel	DETdem	cil
cas	NOMcom	cas
qu'	CONsub	que
ele	PROper	il
en	PROadv	en
sera	VERcjg	estre
delivre	ADJqua	delivre
et	CONcoo	et
Pierres	NOMpro	piere
qui	PROrel	que
ouvra	VERcjg	œuvrer
mauvesement	ADVgen	mauvaisement
des	PRE.DETdef	de.le
choses	NOMcom	chose
sera	VERcjg	estre
justiciés	VERppe	justicier
comme	CONsub	comme
lerres	NOMcom	larron
.	PONfrt	.

En	PRE	en
tel	DETind	tel
maniere	NOMcom	manière
se	PROper	soi
pourroit	VERcjg	pouvoir
plaindre	VERinf	plaindre
fame	NOMcom	feme
que	CONsub	que
force	NOMcom	force
li	PROper	il
avroit	VERcjg	avoir
esté	VERppe	être
fete	VERppe	faire
qu'	CONsub	que
ele	PROper	il
n'	ADVneg	ne
en	PROadv	en
feroit	VERcjg	faire
pas	ADVneg	pas
a	PRE	a
croire	VERinf	croire
,	PONfbl	,
si	ADVgen	si
comme	CONsub	comme
il	PROimp	il
pourroit	VERcjg	pouvoir
avenir	VERinf	avenir
que	CONsub	que
Pierres	NOMpro	piere
en	PROadv	en
avroit	VERcjg	avoir
menee	VERppe	mener
la	DETdef	le
fame	NOMcom	feme
de	PRE	de
Jehan	NOMpro	Jean
ou	CONcoo	o
cele	PROdem	cel
qui	PROrel	que
seroit	VERcjg	estre
en	PRE	en
sa	DETpos	son
garde	NOMcom	garde
,	PONfbl	,
et	CONcoo	et
après	PRE	après
Jehans	NOMpro	Jean
feroit	VERcjg	faire
tant	ADVgen	tant
qu'	CONsub	que
il	PROper	il
la	PROper	il
ravroit	VERcjg	ravoir
par	PRE	par
devers	PRE	devers
li	PROper	il
et	CONcoo	et
li	PROper	il
feroit	VERcjg	faire
par	PRE	par
amour	NOMcom	amour
ou	CONcoo	o
par	PRE	par
prieres	NOMcom	prière
ou	CONcoo	o
par	PRE	par
menaces	NOMcom	menace
qu'	PROrel	que
ele	PROper	il
acuseroit	VERcjg	accuser
Pierre	NOMpro	Pierre
de	PRE	de
force	NOMcom	force
,	PONfbl	,
ou	CONcoo	o
puet	VERcjg	pöoir
estre	VERinf	estre
qu'	CONsub	que
ele	PROper	il
le	PROper	il
feroit	VERcjg	faire
de	PRE	de
sa	DETpos	son
propre	ADJqua	propre
volenté	NOMcom	volonté
pour	PRE	pour
cuidier	VERinf	cuidier
couvrir	VERinf	couvrir
sa	DETpos	son
honte	NOMcom	honte
pour	PRE	pour
donner	VERinf	donner
a	PRE	a
entendre	VERinf	entendre
que	CONsub	que
ce	PROdem	ce
ne	ADVneg	ne
fu	VERcjg	estre
par	PRE	par
son	DETpos	son
gré	NOMcom	gré
qu'	CONsub	que
ele	PROper	il
en	PROadv	en
fu	VERcjg	estre
menee	VERppe	mener
.	PONfrt	.

Donques	ADVgen	donc
se	CONsub	se
teus	DETind	tel
acusacions	NOMcom	accusation
est	VERcjg	estre
fete	VERppe	faire
,	PONfbl	,
mout	ADVgen	mout
de	PRE	de
demandes	NOMcom	demande
apartienent	VERcjg	appartenir
a	PRE	a
fere	VERinf	faire
a	PRE	a
la	DETdef	le
justice	NOMcom	justice
.	PONfrt	.

Premierement	ADVgen	premièrement
,	PONfbl	,
s'	CONsub	se
ele	PROper	il
cria	VERcjg	crïer
au	PRE.DETdef	a
prendre	VERinf	prendre
,	PONfbl	,
et	CONcoo	et
s'	CONsub	se
ele	PROper	il
dit	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Oïl	ADVgen	öil
”	PONpdr	”
,	PONfbl	,
et	CONcoo	et
ele	PROper	il
estoit	VERcjg	estre
pres	ADVgen	près
de	PRE	de
plenté	NOMcom	plenté
de	PRE	de
gent	NOMcom	gent
,	PONfbl	,
ele	PROper	il
ne	ADVneg	ne
doit	VERcjg	devoir
pas	ADVneg	pas
estre	VERinf	estre
creue	VERppe	croire
s'	CONsub	se
il	PROper	il
n'	ADVneg	ne
est	VERcjg	estre
seu	VERppe	savoir
par	PRE	par
aucun	PROind	aucun
que	CONsub	que
l'en	PROind	loin
l'	PROper	il
oït	VERcjg	ouïr
crier	VERinf	crïer
;	PONfbl	;
et	CONcoo	et
s'	CONsub	se
ele	PROper	il
dit	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Nennil	ADVneg	nennil
”	PONpdr	”
,	PONfbl	,
on	PROind	on
li	PROper	il
doit	VERcjg	devoir
demander	VERinf	demander
pour	PRE	pour
quoi	PROrel	quoi
ele	PROper	il
ne	ADVneg	ne
cria	VERcjg	crïer
;	PONfbl	;
s'	CONsub	se
ele	PROper	il
dit	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Pour	PRE	pour
peril	NOMcom	peril
de	PRE	de
mort	NOMcom	mort
,	PONfbl	,
pour	PRE	pour
ce	PROdem	ce
qu'	CONsub	que
il	PROper	il
disoit	VERcjg	dire
qu'	CONsub	que
il	PROper	il
m'	PROper	je
ocirroit	VERcjg	ocire
se	CONsub	se
je	PROper	je
crioie	VERcjg	crïer
”	PONpdr	”
,	PONfbl	,
ele	PROper	il
respont	VERcjg	respondre
assés	ADVgen	assez
quant	CONsub	cant
a	PRE	a
cele	PROdem	cel
demande	VERcjg	demander
.	PONfrt	.

Après	PRE	après
on	PROind	on
li	PROper	il
doit	VERcjg	devoir
demander	VERinf	demander
ou	PROrel	où
il	PROper	il
la	PROper	il
mena	VERcjg	mener
et	CONcoo	et
combien	ADVsub	combien
il	PROper	il
la	PROper	il
tint	VERcjg	tenir
et	CONcoo	et
quel	DETrel	quel
vie	NOMcom	vie
il	PROper	il
menoient	VERcjg	mener
et	CONcoo	et
se	CONsub	se
l'en	PROind	loin
la	PROper	il
trueve	VERcjg	trover
a	PRE	a
mençonge	NOMcom	mensonge
par	PRE	par
si	ADVgen	si
que	CONsub	que
li	DETdef	le
contraires	NOMcom	contraire
soit	VERcjg	estre
prouvés	VERppe	prouver
,	PONfbl	,
l'en	PROind	loin
ne	ADVneg	ne
la	PROper	il
doit	VERcjg	devoir
pas	ADVneg	pas
croire	VERinf	croire
.	PONfrt	.

Après	PRE	après
l'en	PROind	loin
li	PROper	il
doit	VERcjg	devoir
demander	VERinf	demander
s'	CONsub	se
ele	PROper	il
se	PROper	soi
consenti	VERcjg	consentir
puis	ADVgen	puis
a	PRE	a
li	PROper	il
de	PRE	de
sa	DETpos	son
bonne	ADJqua	bon
volenté	NOMcom	volonté
sans	PRE	sans
force	NOMcom	force
,	PONfbl	,
par	PRE	par
plevine	NOMcom	plevine
ou	CONcoo	o
par	PRE	par
mariage	NOMcom	marïage
.	PONfrt	.

S'	CONsub	se
ele	PROper	il
dit	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Oïl	ADVgen	öil
”	PONpdr	”
,	PONfbl	,
li	DETdef	le
gage	NOMcom	gage
sont	VERcjg	estre
hors	ADVgen	hors
.	PONfrt	.

Mes	CONcoo	mais
s'	CONsub	se
ele	PROper	il
dit	VERcjg	dire
:	PONfbl	:
“	PONpga	“
Il	PROper	il
fist	VERcjg	faire
tant	ADVgen	tant
par	PRE	par
force	NOMcom	force
et	CONcoo	et
pour	PRE	pour
paour	NOMcom	peur
de	PRE	de
mort	NOMcom	mort
que	CONsub	que
je	PROper	je
le	PROper	il
plevi	VERcjg	plevir
”	PONpdr	”
,	PONfbl	,
ou	CONcoo	o
“	PONpga	“
Il	PROper	il
amena	VERcjg	amener
un	DETndf	un
prestre	NOMcom	prêtre
en	PRE	en
secré	ADJqua	secret
lieu	NOMcom	lieu
qui	PROrel	que
m'	PROper	je
espousa	VERcjg	esposer
et	CONcoo	et
je	PROper	je
ne	ADVneg	ne
l'	PROper	il
osai	VERcjg	oser
veer	VERinf	vëer
qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
m'	PROper	je
ocisist	VERcjg	occire
”	PONpdr	”
,	PONfbl	,
elle	PROper	elle
respont	VERcjg	respondre
assés	ADVgen	assez
quant	CONsub	cant
a	PRE	a
cele	PROdem	cel
demande	NOMcom	demande
.	PONfrt	.

Et	CONcoo	et
s'	CONsub	se
il	PROimp	il
semble	VERcjg	sembler
a	PRE	a
la	DETdef	le
justice	NOMcom	justice
qu'	CONsub	que
ele	PROper	il
responde	VERcjg	respondre
assés	ADVgen	assez
as	PRE.DETdef	à.le
demandes	NOMcom	demande
qui	PROrel	que
li	PROper	il
sont	VERcjg	estre
fetes	VERppe	faire
et	CONcoo	et
que	CONsub	que
ce	PROdem	ce
puist	VERcjg	pouvoir
bien	ADVgen	bien
estre	VERinf	estre
voirs	ADJqua	voir
,	PONfbl	,
li	DETdef	le
gage	NOMcom	gage
sont	VERcjg	estre
a	PRE	a
recevoir	VERinf	recevoir
.	PONfrt	.

Et	CONcoo	et
s'	CONsub	se
ele	PROper	il
est	VERcjg	estre
contraire	ADJqua	contraire
a	PRE	a
soi	PROper	soi
meisme	ADJind	même
a	PRE	a
respondant	VERppa	répondre
as	PRE.DETdef	à.le
demandes	NOMcom	demande
,	PONfbl	,
par	PRE	par
quoi	PROrel	quoi
il	PROimp	il
apere	VERcjg	aparoir
qu'	CONsub	que
ele	PROper	il
vueille	VERcjg	vouloir
entrer	VERinf	entrer
en	PRE	en
faus	ADJqua	faus
gages	NOMcom	gage
,	PONfbl	,
l'en	PROind	loin
ne	ADVneg	ne
les	PROper	il
doit	VERcjg	devoir
pas	ADVneg	pas
recevoir	VERinf	recevoir
,	PONfbl	,
car	CONcoo	car
au	PRE.DETdef	a
refuser	VERinf	refuser
les	DETdef	le
gages	NOMcom	gage
c'	PROdem	ce
est	VERcjg	estre
li	DETdef	le
pourfis	NOMcom	pourfis
des	PRE.DETdef	de.le
deus	ADJcar	deux
parties	NOMcom	partie
,	PONfbl	,
et	CONcoo	et
grant	ADJqua	grant
pechié	NOMcom	péché
fet	VERcjg	faire
la	DETdef	le
justice	NOMcom	justice
qui	PROrel	que
reçoit	VERcjg	recevoir
gages	NOMcom	gage
en	PRE	en
cas	NOMcom	cas
ou	PROrel	où
il	PROper	il
ne	ADVneg	ne
doivent	VERcjg	devoir
pas	ADVneg	pas
estre	VERinf	estre
,	PONfbl	,
car	CONcoo	car
il	PROper	il
metent	VERcjg	metre
les	DETdef	le
parties	NOMcom	partie
en	PRE	en
peril	NOMcom	peril
de	PRE	de
perdre	VERinf	perdre
cors	NOMcom	corps
et	CONcoo	et
avoir	VERinf	avoir
.	PONfrt	.

La	DETdef	le
forfeture	NOMcom	forfeture
de	PRE	de
l'	DETdef	le
homme	NOMcom	homme
et	CONcoo	et
de	PRE	de
la	DETdef	le
fame	NOMcom	feme
qui	PROrel	que
sont	VERcjg	estre
ensemble	ADVgen	ensemble
par	PRE	par
mariage	NOMcom	marïage
n'	ADVneg	ne
est	VERcjg	estre
pas	ADVneg	pas
d'	PRE	de
une	DETndf	un
meisme	ADJind	même
nature	NOMcom	nature
de	PRE	de
tant	ADVgen	tant
comme	CONsub	comme
as	PRE.DETdef	à.le
biens	NOMcom	bien
apartient	VERcjg	appartenir
,	PONfbl	,
car	CONcoo	car
se	CONsub	se
la	DETdef	le
fame	NOMcom	feme
qui	PROrel	que
est	VERcjg	estre
mariee	VERppe	marïer
mesfet	VERppe	mesfaire
tant	ADVgen	tant
que	CONsub	que
ses	DETpos	son
cors	NOMcom	corps
perde	VERcjg	perdre
la	DETdef	le
vie	NOMcom	vie
,	PONfbl	,
li	DETdef	le
sires	NOMcom	seignor
,	PONfbl	,
pour	PRE	pour
son	DETpos	son
mesfet	VERppe	mesfaire
,	PONfbl	,
n'	ADVneg	ne
en	PROadv	en
porte	VERcjg	porter
pas	ADVneg	pas
sa	DETpos	son
part	NOMcom	part
des	PRE.DETdef	de.le
muebles	NOMcom	mueble
,	PONfbl	,
mes	CONcoo	mais
les	DETdef	le
eritages	NOMcom	héritage
qui	PROrel	que
sont	VERcjg	estre
de	PRE	de
par	PRE	par
li	PROper	il
,	PONfbl	,
soit	CONcoo	soit
d'	PRE	de
aqueste	NOMcom	aqueste
soit	CONcoo	soit
de	PRE	de
son	DETpos	son
eritage	NOMcom	héritage
,	PONfbl	,
en	PROadv	en
portent	VERcjg	porter
li	DETdef	le
seigneur	NOMcom	seigneur
et	CONcoo	et
tuit	DETind	tot
li	DETdef	le
autre	ADJind	autre
mueble	NOMcom	mueble
demeurent	VERcjg	demeurer
au	PRE.DETdef	a
baron	NOMcom	baron
.	PONfrt	.

Mes	CONcoo	mais
se	CONsub	se
li	DETdef	le
barons	NOMcom	baron
mesfet	VERppe	mesfaire
son	DETpos	son
cors	NOMcom	corps
,	PONfbl	,
il	PROper	il
pert	VERcjg	perdre
tous	DETind	tous
les	DETdef	le
muebles	NOMcom	mueble
aveques	PRE	avec
les	DETdef	le
eritages	NOMcom	héritage
,	PONfbl	,
que	CONsub	que
nul	PROind	nul
des	PRE.DETdef	de.le
muebles	NOMcom	mueble
ne	ADVneg	ne
demeurent	VERcjg	demeurer
a	PRE	a
la	DETdef	le
fame	NOMcom	feme
.	PONfrt	.

Et	CONcoo	et
par	PRE	par
ce	PROdem	ce
apert	VERcjg	apparoir
il	PROimp	il
que	CONsub	que
tuit	DETind	tot
li	DETdef	le
mueble	NOMcom	mueble
sont	VERcjg	estre
a	PRE	a
l'	DETdef	le
homme	NOMcom	homme
le	DETdef	le
mariage	NOMcom	marïage
durant	VERppa	durer
,	PONfbl	,
car	CONcoo	car
après	PRE	après
la	DETdef	le
mort	NOMcom	mort
de	PRE	de
l'	DETdef	le
un	PROind	un
ou	CONcoo	o
de	PRE	de
l'	DETdef	le
autre	PROind	autre
partissent	VERcjg	partir
li	DETdef	le
oir	NOMcom	hoir
aussi	ADVgen	aussi
bien	ADVgen	bien
devers	PRE	devers
la	DETdef	le
fame	NOMcom	feme
comme	CONsub	comme
par	PRE	par
devers	PRE	devers
l'	DETdef	le
homme	NOMcom	homme
.	PONfrt	.

Se	DETpos	son
fame	NOMcom	feme
mesfet	VERppe	mesfaire
et	CONcoo	et
puis	ADVgen	puis
se	PROper	soi
destourne	VERcjg	détourner
si	ADVgen	si
que	CONsub	que
l'en	PROind	loin
ne	ADVneg	ne
la	PROper	il
puet	VERcjg	pöoir
avoir	VERinf	avoir
pour	PRE	pour
justicier	VERinf	justicier
pour	PRE	pour
le	PROper	il
fet	NOMcom	fait
,	PONfbl	,
quant	CONsub	cant
ele	PROper	il
est	VERcjg	estre
banie	VERppe	bannir
par	PRE	par
jugement	NOMcom	jugement
pour	PRE	pour
ses	DETpos	son
defautes	NOMcom	défaute
,	PONfbl	,
li	DETdef	le
seigneur	NOMcom	seigneur
pueent	VERcjg	pöoir
prendre	VERinf	prendre
les	DETdef	le
aquestes	NOMcom	aqueste
et	CONcoo	et
les	DETdef	le
eritages	NOMcom	héritage
qui	PROrel	que
a	PRE	a
sa	DETpos	son
part	NOMcom	part
apartienent	VERcjg	appartenir
,	PONfbl	,
si	ADVgen	si
comme	CONsub	comme
il	PROimp	il
est	VERcjg	estre
dit	VERppe	dire
dessus	ADVgen	dessus
,	PONfbl	,
et	CONcoo	et
as	PRE.DETdef	à.le
muebles	NOMcom	mueble
et	CONcoo	et
as	PRE.DETdef	à.le
eritages	NOMcom	héritage
du	PRE.DETdef	de.le
baron	NOMcom	baron
il	PROper	il
ne	ADVneg	ne
doivent	VERcjg	devoir
touchier	VERinf	toucher
.	PONfrt	.

Mes	CONcoo	mais
il	PROper	il
est	VERcjg	estre
tout	ADVgen	tout
autrement	ADVgen	autrement
quant	CONsub	cant
li	DETdef	le
barons	NOMcom	baron
est	VERcjg	estre
banis	VERppe	banir
pour	PRE	pour
son	DETpos	son
mesfet	NOMcom	mesfait
et	CONcoo	et
la	DETdef	le
fame	NOMcom	feme
demeure	VERcjg	demeurer
sans	PRE	sans
coupe	NOMcom	coupe
;	PONfbl	;
car	CONcoo	car
tout	ADVgen	tout
n'	ADVneg	ne
i	PROadv	i
eut	VERcjg	avoir
ele	PROper	il
coupe	NOMcom	coupe
,	PONfbl	,
ele	PROper	il
pert	VERcjg	perdre
tous	DETind	tous
les	DETdef	le
muebles	NOMcom	mueble
qu'	CONsub	que
ele	PROper	il
n'	ADVneg	ne
en	PROadv	en
porte	VERcjg	porter
riens	PROind	rien
,	PONfbl	,
et	CONcoo	et
encore	ADVgen	encore
toutes	DETind	tous
les	DETdef	le
levees	VERppe	lever
des	PRE.DETdef	de.le
eritages	NOMcom	héritage
qui	PROrel	que
sont	VERcjg	estre
de	PRE	de
par	PRE	par
li	PROper	il
,	PONfbl	,
et	CONcoo	et
les	DETdef	le
levees	VERppe	lever
de	PRE	de
tous	DETind	tous
ses	DETpos	son
conquès	NOMcom	conquêt
sont	VERcjg	estre
en	PRE	en
la	DETdef	le
main	NOMcom	main
des	PRE.DETdef	de.le
seigneurs	NOMcom	seigneur
tant	ADVgen	tant
comme	CONsub	comme
ses	DETpos	son
barons	NOMcom	baron
vit	VERcjg	vëoir
,	PONfbl	,
fors	ADVgen	fors
que	CONsub	que
leur	DETpos	leur
meson	NOMcom	maison
tant	ADVgen	tant
seulement	ADVgen	seulement
en	PRE	en
laquele	PROrel	lequel
ele	PROper	il
doit	VERcjg	devoir
avoir	VERinf	avoir
le	DETdef	le
couvert	VERppe	couvrir
pour	PRE	pour
son	DETpos	son
cors	NOMcom	corps
garantir	VERinf	garantir
;	PONfbl	;
et	CONcoo	et
ainsi	ADVgen	ainsi
comperent	VERcjg	comparer
eles	PROper	il
malement	ADVgen	malement
les	DETdef	le
forfès	NOMcom	forfait
de	PRE	de
leur	DETpos	leur
barons	NOMcom	baron
tout	ADVgen	tout
soit	VERcjg	estre
ce	PROdem	ce
qu'	CONsub	que
eles	PROper	il
n'	ADVneg	ne
i	PROadv	i
aient	VERcjg	avoir
coupe	NOMcom	coupe
.	PONfrt	.

Et	CONcoo	et
se	CONsub	se
li	DETdef	le
baron	NOMcom	baron
muerent	VERcjg	mourir
bani	VERppe	banir
ou	CONcoo	o
ataint	VERppe	ataindre
du	PRE.DETdef	de.le
mesfet	VERppe	mesfaire
,	PONfbl	,
adonques	ADVgen	adonc
joïssent	VERcjg	jöir
eles	PROper	il
de	PRE	de
leur	DETpos	leur
eritages	NOMcom	héritage
qui	PROrel	que
muevent	VERcjg	movoir
de	PRE	de
par	PRE	par
eles	PROper	il
et	CONcoo	et
de	PRE	de
leur	DETpos	leur
aquestes	NOMcom	aqueste
et	CONcoo	et
de	PRE	de
leur	DETpos	leur
douaires	NOMcom	douverre
;	PONfbl	;
et	CONcoo	et
la	DETdef	le
resons	NOMcom	raison
pour	PRE	pour
quoi	PROrel	quoi
eles	PROper	il
n'	ADVneg	ne
en	PROadv	en
joïssent	VERcjg	jöir
pas	ADVneg	pas
tant	ADVgen	tant
comme	CONsub	comme
leur	DETpos	leur
baron	NOMcom	baron
vivent	VERcjg	vivre
en	PRE	en
tel	DETind	tel
point	NOMcom	point
,	PONfbl	,
c'	PROdem	ce
est	VERcjg	estre
pour	PRE	pour
ce	PROdem	ce
qu'	CONsub	que
au	PRE.DETdef	a
baron	NOMcom	baron
apartienent	VERcjg	appartenir
tuit	DETind	tot
li	DETdef	le
mueble	NOMcom	mueble
et	CONcoo	et
toutes	DETind	tous
les	DETdef	le
levees	VERppe	lever
de	PRE	de
leur	DETpos	leur
eritages	NOMcom	héritage
tant	ADVgen	tant
comme	CONsub	comme
il	PROper	il
vivent	VERcjg	vivre
,	PONfbl	,
et	CONcoo	et
encore	ADVgen	encore
pour	PRE	pour
ce	PROdem	ce
que	CONsub	que
se	CONsub	se
les	DETdef	le
fames	NOMcom	fame
joïssoient	VERcjg	jöir
des	PRE.DETdef	de.le
levees	VERppe	lever
,	PONfbl	,
li	DETdef	le
maufeteur	NOMcom	maufeteur
en	PROadv	en
seroient	VERcjg	estre
soustenu	VERppe	soutenir
.	PONfrt	.

Nepourquant	ADVgen	neporcant
pour	PRE	pour
cause	NOMcom	cause
de	PRE	de
pitié	NOMcom	pitié
,	PONfbl	,
se	CONsub	se
la	DETdef	le
fame	NOMcom	feme
qui	PROrel	que
est	VERcjg	estre
sans	PRE	sans
coupe	NOMcom	coupe
demeure	VERcjg	demeurer
en	PRE	en
tel	DETind	tel
point	NOMcom	point
,	PONfbl	,
et	CONcoo	et
ele	PROper	il
n'	ADVneg	ne
a	VERcjg	avoir
pas	ADVneg	pas
amis	NOMcom	ami
qui	PROrel	que
ne	ADVneg	ne
li	PROper	il
puissent	VERcjg	pöoir
ou	PROrel	où
ne	ADVneg	ne
li	PROper	il
vueillent	VERcjg	vouloir
aministrer	VERinf	aministrer
son	DETpos	son
vivre	NOMcom	vivre
,	PONfbl	,
trop	ADVgen	trop
grans	ADJqua	grand
cruautés	NOMcom	cruauté
seroit	VERcjg	estre
que	CONsub	que
l'en	PROind	loin
la	PROper	il
lessast	VERcjg	laissier
mourir	VERinf	mourir
de	PRE	de
faim	NOMcom	faim
ou	CONcoo	o
desesperer	VERinf	désespérer
par	PRE	par
povreté	NOMcom	povreté
qu'	PROrel	que
ele	PROper	il
n'	ADVneg	ne
avroit	VERcjg	avoir
pas	ADVneg	pas
aprise	VERppe	aprendre
,	PONfbl	,
et	CONcoo	et
pour	PRE	pour
ce	PROdem	ce
li	DETdef	le
seigneur	NOMcom	seigneur
qui	PROrel	que
tienent	VERcjg	tenir
ce	PROdem	ce
qui	PROrel	que
sien	ADJpos	sien
fust	VERcjg	estre
se	CONsub	se
ses	DETpos	son
barons	NOMcom	baron
fust	VERcjg	estre
mors	VERppe	mourir
,	PONfbl	,
li	PROper	il
doivent	VERcjg	devoir
donner	VERinf	donner
soustenance	NOMcom	soutenance
de	PRE	de
vivre	VERinf	vivre
et	CONcoo	et
de	PRE	de
vestir	VERinf	vestir
;	PONfbl	;
et	CONcoo	et
s'	CONsub	se
il	PROper	il
ne	ADVneg	ne
le	PROper	il
vuelent	VERcjg	voloir
fere	VERinf	faire
,	PONfbl	,
il	PROper	il
en	PROadv	en
doivent	VERcjg	devoir
estre	VERinf	estre
contraint	VERppe	contreindre
par	PRE	par
le	DETdef	le
souverain	ADJqua	souverain
,	PONfbl	,
car	CONcoo	car
tout	ADVgen	tout
soit	VERcjg	estre
la	DETdef	le
coustume	NOMcom	coutume
si	ADVgen	si
crueus	ADJqua	cruel
contre	PRE	contre
eles	PROper	il
comme	CONsub	comme
il	PROimp	il
est	VERcjg	estre
dit	VERppe	dire
dessus	ADVgen	dessus
,	PONfbl	,
nepourquant	ADVgen	nonpourquant
li	DETdef	le
rois	NOMcom	roi
ou	CONcoo	o
cil	PROdem	cel
qui	PROrel	que
tienent	VERcjg	tenir
en	PRE	en
baronie	NOMcom	baronie
i	PROadv	i
pueent	VERcjg	pöoir
metre	VERinf	metre
remede	NOMcom	rémée
pour	PRE	pour
cause	NOMcom	cause
de	PRE	de
pitié	NOMcom	pitié
.	PONfrt	.

Entre	PRE	entre
les	DETdef	le
autres	PROind	autre
mesfès	VERppe	mesfaire
de	PRE	de
quoi	PROrel	quoi
nous	PROper	nous
avons	VERcjg	avoir
parlé	VERppe	parler
,	PONfbl	,
li	DETdef	le
plus	ADVgen	plus
grans	ADJqua	grand
après	PRE	après
les	DETdef	le
cas	NOMcom	cas
de	PRE	de
crime	NOMcom	crime
est	VERcjg	estre
de	PRE	de
metre	VERinf	metre
sus	ADVgen	sus
a	PRE	a
aucun	PROind	aucun
par	PRE	par
mautalent	NOMcom	maltalent
que	PROrel	que
l'en	PROind	loin
a	VERcjg	avoir
geu	VERppe	jeu
a	PRE	a
sa	DETpos	son
fame	NOMcom	feme
charnelment	ADVgen	charnellement
,	PONfbl	,
car	CONcoo	car
c'	PROdem	ce
est	VERcjg	estre
la	DETdef	le
vilenie	NOMcom	vilenie
que	PROrel	que
nus	PROper	nous
puist	VERcjg	pouvoir
dire	VERinf	dire
de	PRE	de
quoi	PROrel	quoi
cil	PROdem	cel
a	PRE	a
qui	PROrel	que
ele	PROper	il
est	VERcjg	estre
dite	VERppe	dire
se	PROper	soi
courouce	VERcjg	courroucer
plus	ADVgen	plus
;	PONfbl	;
et	CONcoo	et
par	PRE	par
le	DETdef	le
grant	ADJqua	grant
courous	NOMcom	courroux
qu'	PROrel	que
il	PROper	il
en	PROadv	en
a	VERcjg	avoir
pueent	VERcjg	pöoir
avenir	VERinf	avenir
mout	ADVgen	mout
de	PRE	de
maus	NOMcom	mal
a	PRE	a
celui	PROdem	cel
qui	PROrel	que
le	PROper	il
dist	VERcjg	dire
.	PONfrt	.

Et	CONcoo	et
si	ADVgen	si
comme	CONsub	comme
nous	PROper	nous
avons	VERcjg	avoir
entendu	VERppe	entendre
des	PRE.DETdef	de.le
anciens	ADJqua	ancien
,	PONfbl	,
il	PROimp	il
avint	VERcjg	advenir
au	PRE.DETdef	a
tans	NOMcom	tens
le	DETdef	le
bon	ADJqua	bon
roi	NOMcom	roi
Phelippe	NOMpro	Philippe
qu'	PROrel	que
uns	DETndf	un
hons	NOMcom	homme
dist	VERcjg	dire
a	PRE	a
autre	PROind	autre
par	PRE	par
mautalent	NOMcom	maltalent
:	PONfbl	:
“	PONpga	“
Vous	PROper	vous
estes	VERcjg	estre
cous	NOMcom	queux
et	CONcoo	et
de	PRE	de
moi	PROper	je
meisme	ADJind	même
.	PONfbl	.
”	PONpdr	”
Et	CONcoo	et
cil	PROdem	cel
a	PRE	a
qui	PROrel	que
teus	DETind	tel
vilenie	NOMcom	vilenie
fu	VERcjg	estre
dite	VERppe	dire
cheï	VERcjg	chëoir
tantost	ADVgen	tantôt
en	PRE	en
si	ADVgen	si
grant	ADJqua	grant
ire	NOMcom	ire
qu'	CONsub	que
il	PROper	il
sacha	VERcjg	savoir
son	DETpos	son
coutel	NOMcom	coutel
et	CONcoo	et
ocist	VERcjg	ocire
celui	PROdem	cel
qui	PROrel	que
la	DETdef	le
vilenie	NOMcom	vilenie
li	PROper	il
eut	VERcjg	avoir
dite	VERppe	dire
;	PONfbl	;
et	CONcoo	et
quant	CONsub	cant
il	PROper	il
eut	VERcjg	avoir
celui	PROdem	cel
ocis	VERppe	occire
,	PONfbl	,
il	PROper	il
se	PROper	soi
mist	VERcjg	mettre
en	PRE	en
la	DETdef	le
prison	NOMcom	prison
le	DETdef	le
roi	NOMcom	roi
Phelippe	NOMpro	Philippe
et	CONcoo	et
reconnut	VERcjg	reconnaître
le	DETdef	le
fet	NOMcom	fait
;	PONfbl	;
et	CONcoo	et
dist	VERcjg	dire
qu'	CONsub	que
il	PROper	il
l'	PROper	il
avoit	VERcjg	avoir
ocis	VERppe	occire
comme	CONsub	comme
son	DETpos	son
anemi	NOMcom	ennemi
,	PONfbl	,
car	CONcoo	car
il	PROper	il
disoit	VERcjg	dire
qu'	CONsub	que
il	PROper	il
le	PROper	il
connoissoit	VERcjg	connaître
a	PRE	a
son	DETpos	son
anemi	NOMcom	ennemi
en	PRE	en
tant	ADVgen	tant
comme	CONsub	comme
il	PROper	il
li	PROper	il
reprouvoit	VERcjg	réprouver
qu'	CONsub	que
il	PROper	il
li	PROper	il
avoit	VERcjg	avoir
fet	VERppe	faire
si	ADVgen	si
