Philippes	NOMpro	Philippe
il	PROper	il
ne	ADVneg	ne
lur	PROper	leur
pot	VERcjg	pöoir
faire	VERinf	faire
Laienge	NOMcom	laienge
ne	CONcoo	ne
cuntraire	VERinf	contraire
,	PONfbl	,
A	PRE	a
l'	DETdef	le
arbre	NOMcom	arbre
vunt	VERcjg	aller
suvent	ADVgen	souvent
Pur	PRE	pour
le	DETdef	le
defendement	NOMcom	défendement
.	PONfrt	.

Ja	ADVgen	ja
tant	ADVgen	tant
cum	CONsub	comme
i	PROadv	i
serunt	VERcjg	être
Pur	PRE	pour
dragun	NOMcom	dragon
mal	NOMcom	mal
n'	ADVneg	ne
avrunt	VERcjg	avoir
,	PONfbl	,
Mais	CONcoo	mais
quant	CONsub	cant
l'	DETdef	le
arbre	NOMcom	arbre
larunt	VERcjg	laisser
E	CONcoo	et
il	PROper	il
departirunt	VERcjg	departir
E	CONcoo	et
li	DETdef	le
draguns	NOMcom	dragon
vendrat	VERcjg	venir
,	PONfbl	,
Lores	ADVgen	lors
les	PROper	il
ocirat	VERcjg	occire
.	PONfrt	.

C'	PROdem	ce
est	VERcjg	estre
grant	ADJqua	grant
signefiance	NOMcom	signefiance
,	PONfbl	,
Aiez	VERcjg	aider
en	PRE	en
remembrance	NOMcom	remembrance
.	PONfrt	.

Cist	DETdem	cest
arbre	NOMcom	arbre
signefie	VERcjg	signefier
Jesu	NOMpro	Jésus
le	DETdef	le
fiz	NOMcom	fils
Marie	NOMpro	Marie
,	PONfbl	,
E	CONcoo	et
nus	PROper	nous
si	ADVgen	si
colum	VERcjg	coloistre
sumes	VERcjg	être
E	CONcoo	et
en	PRE	en
faiture	NOMcom	faiture
d'	PRE	de
umes	NOMcom	homme
,	PONfbl	,
E	CONcoo	et
li	DETdef	le
draguns	NOMcom	dragon
diables	NOMcom	diable
Ki	PROrel	qui
nus	PROper	nous
est	VERcjg	estre
aguaitables	ADJqua	aguettable
,	PONfbl	,
L'	DETdef	le
umbre	NOMcom	ombre
Saint	ADJqua	saint
Espirit	NOMcom	esprit
Qu'	PROrel	que
en	PRE	en
meïsme	ADJind	mëisme
Dé	NOMpro	dieu
vit	VERcjg	vëoir
;	PONfbl	;
E	CONcoo	et
a	PRE	a
Sainte	ADJqua	saint
Marie	NOMpro	Marie
Dist	VERcjg	dire
l'	DETdef	le
angele	NOMcom	ange
en	PRE	en
tel	DETind	tel
baillie	NOMcom	baillie
:	PONfbl	:
Sainz	ADJqua	saint
Espirs	NOMcom	espir
descendreit	VERcjg	descendre
E	CONcoo	et
tute	DETind	tout
l'	PROper	il
obumbreit	VERcjg	obombrer
.	PONfrt	.

Seignur	NOMcom	seigneur
,	PONfbl	,
bien	ADVgen	bien
nus	PROper	nous
guardum	VERcjg	garder
Encuntre	PRE	encontre
cest	DETdem	cest
dragun	NOMcom	dragon
,	PONfbl	,
Ensemble	ADVgen	ensemble
nus	PROper	nous
tenum	VERcjg	tenir
,	PONfbl	,
Cest	DETdem	cest
arbre	NOMcom	arbre
cultivum	VERcjg	coutiver
;	PONfbl	;
Bons	ADJqua	bon
est	VERcjg	estre
a	PRE	a
abiter	VERinf	abiter
Ensemble	ADVgen	ensemble
pur	PRE	pour
urer	VERinf	orer
.	PONfrt	.

Dé	NOMpro	dieu
devum	VERcjg	devoir
aürer	VERinf	aorer
E	CONcoo	et
forment	ADVgen	fortement
mercïer	VERinf	mercier
,	PONfbl	,
Quant	CONsub	quand
trestut	PROind	trèstout
fist	VERcjg	faire
pur	PRE	pour
gent	NOMcom	gent
Pur	PRE	pour
prendrë	VERinf	prendre
esperment	NOMcom	esperment
;	PONfbl	;
Nen	ADVneg	ne
est	VERcjg	estre
rien	PROind	rien
en	PRE	en
cest	DETdem	cest
munt	NOMcom	mont
Ki	PROrel	qui
essample	NOMcom	exemple
ne	ADVneg	ne
dunt	PROrel	dont
,	PONfbl	,
Kil	PROrel.PROper	qui.le
savreit	VERcjg	savoir
demander	VERinf	demander
,	PONfbl	,
Enquere	VERinf	enquérir
e	CONcoo	et
espruver	VERinf	esprouver
.	PONfrt	.

N'	ADVneg	ne
en	PROadv	en
voil	VERcjg	vouloir
or	ADVgen	or
plus	ADVgen	plus
traitier	VERinf	traiter
,	PONfbl	,
Altre	PROind	autre
voil	VERcjg	vouloir
cumencier	VERinf	commencer
.	PONfrt	.

Turtre	NOMcom	tortre
ço	PROdem	ce
est	VERcjg	estre
oisels	NOMcom	oiseau
Simples	ADJqua	simple
,	PONfbl	,
chastes	ADJqua	chaste
e	CONcoo	et
bels	ADJqua	beau
,	PONfbl	,
E	CONcoo	et
sun	DETpos	son
masle	ADJqua	masle
aime	VERcjg	amer
tant	ADVgen	tant
Que	CONsub	que
ja	ADVgen	ja
a	PRE	a
sun	DETpos	son
vivant	NOMcom	vivant
Altre	DETind	autre
masle	ADJqua	masle
n'	ADVneg	ne
avrat	VERcjg	avoir
,	PONfbl	,
Ne	ADVneg	ne
puis	ADVgen	puis
que	CONsub	que
il	PROper	il
murat	VERcjg	mourir
Ja	ADVgen	ja
altre	PROind	autre
ne	ADVneg	ne
prendrat	VERcjg	prendre
,	PONfbl	,
Tuz	DETind	tous
tens	NOMcom	temps
puis	ADVgen	puis
le	PROper	il
plaindrat	VERcjg	plaindre
,	PONfbl	,
Ne	CONcoo	ne
sur	PRE	sur
vert	NOMcom	vert
ne	ADVneg	ne
serrat	VERcjg	être
;	PONfbl	;
Signefiance	NOMcom	signefiance
i	PROadv	i
at	VERcjg	avoir
.	PONfrt	.

Par	PRE	par
turtre	NOMcom	tortre
par	PRE	par
raisun	NOMcom	raison
Sainte	ADJqua	saint
eglise	NOMcom	église
entendum	VERcjg	entendre
;	PONfbl	;
Que	CONcoo	que
umblë	ADJqua	omble
e	CONcoo	et
chaste	ADJqua	chaste
est	VERcjg	estre
E	CONcoo	et
Deus	NOMpro	Dieu
sis	DETpos	son
masles	ADJqua	masle
est	VERcjg	estre
;	PONfbl	;
E	CONcoo	et
quant	CONsub	cant
Deus	NOMpro	Dieu
fut	VERcjg	être
penez	VERppe	pener
,	PONfbl	,
En	PRE	en
croiz	NOMcom	croix
a	VERcjg	avoir
mort	NOMcom	mort
nafrez	VERppe	navrer
,	PONfbl	,
Sainte	ADJqua	saint
eglise	NOMcom	église
en	PROadv	en
plurat	VERcjg	pleurer
,	PONfbl	,
N'	CONcoo	ne
ainz	ADVgen	ainz
ne	CONcoo	ne
puis	ADVgen	puis
nel	ADVneg.PROper	ne
laissat	VERcjg	laisser
.	PONfrt	.

Pur	PRE	pour
ço	PROdem	ce
dient	VERcjg	dire
devin	NOMcom	devin
Qu'	CONsub	que
itel	ADJqua	itel
iert	VERcjg	estre
tresqu'	PRE	tresque
en	PRE	en
fin	NOMcom	fin
,	PONfbl	,
Ensemble	ADVgen	ensemble
od	PRE	o
Dé	NOMpro	dieu
serat	VERcjg	être
,	PONfbl	,
Salve	ADJqua	sauf
iert	VERcjg	estre
,	PONfbl	,
ja	ADVgen	ja
n'	ADVneg	ne
i	PROadv	i
faldrat	VERcjg	faillir
.	PONfrt	.

E	CONcoo	et
turtre	NOMcom	tortre
signefie	VERcjg	signefier
,	PONfbl	,
Saciez	VERcjg	savoir
,	PONfbl	,
Sainte	ADJqua	saint
Marie	NOMpro	Marie
U	CONcoo	ou
sainte	ADJqua	saint
anme	NOMcom	âme
en	PRE	en
verté	NOMcom	verité
,	PONfbl	,
Ço	PROdem	ce
dit	VERcjg	dire
auctorité	NOMcom	autorité
.	PONfrt	.

Deus	NOMpro	Dieu
nus	PROper	nous
otreit	VERcjg	octroyer
le	DETdef	le
sen	NOMcom	sens
De	PRE	de
la	DETdef	le
turtrë	NOMcom	tortre
!	PONfrt	!

Amen	ETR	amen
.	PONfrt	.

Huppe	NOMcom	hupe
oisel	NOMcom	oisel
apelum	VERcjg	appeler
,	PONfbl	,
Teste	NOMcom	tête
at	VERcjg	avoir
cume	CONsub	comme
poün	NOMcom	pon
.	PONfrt	.

E	CONcoo	et
est	VERcjg	estre
de	PRE	de
tel	DETind	tel
nature	NOMcom	nature
,	PONfbl	,
Si	ADVgen	si
cum	CONsub	comme
dit	VERcjg	dire
escripture	NOMcom	écriture
,	PONfbl	,
Quant	CONsub	quand
il	PROper	il
veit	VERcjg	voir
vieil	ADJqua	vieux
sun	DETpos	son
pere	NOMcom	père
E	CONcoo	et
enveillir	VERinf	enveiller
sa	DETpos	son
mere	NOMcom	mere
,	PONfbl	,
Qu'	CONsub	que
il	PROper	il
ne	ADVneg	ne
poent	VERcjg	pouvoir
voler	VERinf	voler
Ne	CONcoo	ne
veeir	VERinf	voir
ne	CONcoo	ne
aler	VERinf	aler
,	PONfbl	,
Suz	PRE	sous
ses	DETpos	son
eles	NOMcom	aile
les	PROper	il
prent	VERcjg	prendre
Sis	DETpos	son
cuvë	NOMcom	cuve
ensement	ADVgen	ensement
Cum	CONsub	comme
sis	DETpos	son
pere	NOMcom	père
faiseit	VERcjg	faire
Quant	CONsub	quand
il	PROper	il
en	PRE	en
of	NOMcom	of
esteit	VERcjg	être
;	PONfbl	;
E	CONcoo	et
par	PRE	par
sun	DETpos	son
cuvement	NOMcom	couvement
Si	ADVgen	si
lur	PROper	leur
vient	VERcjg	venir
veement	NOMcom	voiment
,	PONfbl	,
Qu'	CONsub	que
il	PROper	il
poent	VERcjg	pouvoir
bien	ADVgen	bien
voler	VERinf	voler
,	PONfbl	,
La	ADVgen	là
u	PROrel	où
volent	VERcjg	voler
,	PONfbl	,
aler	VERinf	aler
.	PONfrt	.

Aprof	ADVgen	apruef
lur	PROper	leur
fait	VERcjg	faire
semblant	NOMcom	semblant
Qu'	CONsub	que
il	PROper	il
firent	VERcjg	faire
altretant	ADVgen	autretant
A	PRE	a
lui	PROper	il
,	PONfbl	,
quant	CONsub	cant
os	ADJqua	os
esteit	VERcjg	être
,	PONfbl	,
Gueredun	NOMpro	Guerdon
lur	PROper	leur
deveit	VERcjg	devoir
.	PONfrt	.

Ço	PROdem	ce
est	VERcjg	estre
signefiance	NOMcom	signefiance
,	PONfbl	,
Aiez	VERcjg	aider
en	PRE	en
remembrance	NOMcom	remembrance
.	PONfrt	.

Uncor	ADVgen	encore
dit	VERcjg	dire
escripture	NOMcom	écriture
Que	CONsub	que
huppe	NOMcom	hupe
at	VERcjg	avoir
tel	DETind	tel
nature	NOMcom	nature
:	PONfbl	:
Ki	PROrel	qui
del	PRE.DETdef	de
sanc	NOMcom	sanc
ume	NOMcom	homme
uindreit	VERcjg	venir
Quant	CONsub	quand
il	PROper	il
se	PROper	soi
dormireit	VERcjg	dormir
,	PONfbl	,
Diablë	NOMcom	dïable
i	PROadv	i
vendreient	VERcjg	venir
,	PONfbl	,
Estrangler	VERinf	étrangler
le	PROper	il
voldreient	VERcjg	vouloir
,	PONfbl	,
Ço	PROdem	ce
li	PROper	il
sereit	VERcjg	être
avis	NOMcom	avis
,	PONfbl	,
Dunc	ADVgen	donc
fereit	VERcjg	faire
mult	ADVgen	moult
halz	ADJqua	haut
criz	NOMcom	cri
.	PONfrt	.

Or	ADVgen	or
oëz	VERcjg	ouïr
par	PRE	par
maistrie	NOMcom	maîtrie
Que	CONsub	que
iço	PROdem	ce
signefie	VERcjg	signefier
.	PONfrt	.

Ço	PROdem	ce
deit	VERcjg	devoir
fiz	NOMcom	fils
faire	VERinf	faire
a	PRE	a
pere	NOMcom	père
,	PONfbl	,
Ensurquetut	ADVgen	ensurquetout
a	PRE	a
mere	NOMcom	mere
,	PONfbl	,
Ki	PROrel	qui
suëf	ADJqua	souef
le	PROper	il
portat	VERcjg	porter
,	PONfbl	,
Nurit	VERcjg	nourrir
e	CONcoo	et
alaitat	VERcjg	allaiter
:	PONfbl	:
Quant	CONsub	quand
li	DETdef	le
pere	NOMcom	père
enveillist	VERcjg	enveillir
E	CONcoo	et
la	DETdef	le
mere	NOMcom	mere
enfeblist	VERcjg	enfeblir
,	PONfbl	,
Que	CONsub	que
il	PROper	il
sunt	VERcjg	être
nun	NOMcom	nom
poant	VERppa	pouvoir
E	CONcoo	et
vunt	VERcjg	aller
apovrissant	VERppa	apovrir
,	PONfbl	,
Li	DETdef	le
fiz	NOMcom	fils
lur	PROper	leur
deit	VERcjg	devoir
aier	VERinf	avoir
,	PONfbl	,
Nurir	VERinf	nourrir
e	CONcoo	et
cunseillier	VERinf	conseiller
.	PONfrt	.

E	CONcoo	et
sans	PRE	sans
note	ADJqua	not
pechié	VERppe	pechié
Dunt	PROrel	dont
ume	NOMcom	homme
sunt	VERcjg	être
lïé	VERppe	lier
:	PONfbl	:
Quant	CONsub	quand
om	PROind	on
en	PRE	en
pechié	NOMcom	péché
dort	VERcjg	dormir
,	PONfbl	,
Pechiez	NOMcom	pechié
le	PROper	il
trait	VERcjg	traire
a	PRE	a
mort	NOMcom	mort
;	PONfbl	;
Dunc	ADVgen	donc
le	PROper	il
volt	VERcjg	vouloir
desuter	VERinf	désouter
Diable	NOMcom	diable
e	CONcoo	et
estrangler	VERinf	étrangler
.	PONfrt	.

De	PRE	de
ço	PROdem	ce
devum	VERcjg	devoir
loër	VERinf	louer
Damnedé	NOMpro	Damedée
aürer	VERinf	aorer
,	PONfbl	,
Quant	CONsub	quand
itel	ADJqua	itel
esperment	NOMcom	esperment
Demustrë	VERcjg	démontrer
a	PRE	a
la	DETdef	le
gent	NOMcom	gent
;	PONfbl	;
Grant	ADJqua	grant
essample	NOMcom	exemple
nus	PROper	nous
trait	VERcjg	traire
Par	PRE	par
huppe	NOMcom	hupe
ki	PROrel	qui
ço	PROdem	ce
fait	VERcjg	faire
.	PONfrt	.

N'	ADVneg	ne
en	PROadv	en
voil	VERcjg	vouloir
or	ADVgen	or
plus	ADVgen	plus
traitier	VERinf	traiter
,	PONfbl	,
D'	PRE	de
altre	PROind	autre
voil	VERcjg	vouloir
cumencier	VERinf	commencer
.	PONfrt	.

Ibex	NOMcom	ibel
d'	PRE	de
oisel	NOMcom	oisel
est	VERcjg	estre
nuns	NOMcom	nom
Que	PROrel	que
ciguigne	NOMcom	ciguigne
apeluns	VERcjg	appeler
;	PONfbl	;
D'	PRE	de
Egypte	NOMpro	Égypte
vient	VERcjg	venir
del	PRE.DETdef	de
Nil	NOMpro	Nil
,	PONfbl	,
Mult	ADVgen	moult
par	ADVgen	par
est	VERcjg	estre
beste	NOMcom	beste
vil	ADJqua	vil
.	PONfrt	.

Vils	ADJqua	ville
oisels	NOMcom	oiseau
est	VERcjg	estre
ciguigne	NOMcom	ciguigne
E	CONcoo	et
si	ADVgen	si
vit	VERcjg	vëoir
de	PRE	de
charuigne	NOMcom	charogne
;	PONfbl	;
Nen	ADVneg	ne
ose	VERcjg	oser
en	PRE	en
eve	NOMcom	aigue
entrer	VERinf	entrer
Kar	CONcoo	car
ne	ADVneg	ne
set	VERcjg	savoir
pas	ADVneg	pas
noër	VERinf	nouer
;	PONfbl	;
Juste	PRE	jouxte
la	DETdef	le
rive	NOMcom	rive
prent	VERcjg	prendre
Le	DETdef	le
mort	VERppe	mourir
peissun	NOMcom	poisson
pulent	ADJqua	polent
,	PONfbl	,
Culovres	NOMcom	coulovre
e	CONcoo	et
vermine	NOMcom	vermine
,	PONfbl	,
Serpenz	NOMcom	serpent
e	CONcoo	et
salvagine	NOMcom	sauvagine
,	PONfbl	,
De	PRE	de
tel	DETind	tel
chose	NOMcom	chose
est	VERcjg	estre
sa	DETpos	son
vie	NOMcom	vie
;	PONfbl	;
Oëz	VERcjg	ouïr
que	PROrel	que
signefie	VERcjg	signefier
.	PONfrt	.

Or	ADVgen	or
oëz	VERcjg	ouïr
,	PONfbl	,
om	PROind	on
de	PRE	de
Dé	NOMpro	dieu
,	PONfbl	,
Ki	PROrel	qui
en	PRE	en
baptesme	NOMcom	baptême
es	VERcjg	être
né	VERppe	naître
:	PONfbl	:
Entre	VERcjg	entrer
en	PRE	en
eve	NOMcom	aigue
entendable	ADJqua	entendable
,	PONfbl	,
En	PRE	en
mer	NOMcom	mer
espiritable	ADJqua	espiritable
.	PONfrt	.

“	PONpga	“
Par	PRE	par
eve	NOMcom	aigue
entent	VERcjg	entendre
saveir	VERinf	savoir
,	PONfbl	,
Iço	PROdem	ce
saciez	VERcjg	savoir
pur	PRE	pour
veir	NOMcom	voir
,	PONfbl	,
Par	PRE	par
mer	NOMcom	mer
sainte	ADJqua	saint
escripture	NOMcom	écriture
U	CONcoo	ou
cest	DETdem	cest
munt	NOMcom	mont
par	PRE	par
nature	NOMcom	nature
;	PONfbl	;
Li	DETdef	le
saveir	NOMcom	savoir
est	VERcjg	estre
viande	NOMcom	viande
Que	CONsub	que
sainte	ADJqua	saint
anme	NOMcom	âme
demande	VERcjg	demander
,	PONfbl	,
E	CONcoo	et
la	DETdef	le
sainte	ADJqua	saint
escripture	NOMcom	écriture
Est	VERcjg	estre
a	PRE	a
l'	DETdef	le
anme	NOMcom	âme
pulture	NOMcom	puture
,	PONfbl	,
Ki	PROrel	qui
la	PROper	il
volt	VERcjg	vouloir
essercier	VERinf	essercier
E	CONcoo	et
sultifment	ADVgen	soutifement
traitier	VERinf	traiter
.	PONfrt	.

E	CONcoo	et
om	NOMcom	homme
ki	PROrel	qui
ne	ADVneg	ne
l'	PROper	il
entent	VERcjg	entendre
,	PONfbl	,
Kin	PROrel.PROper	qui.en
fait	VERcjg	faire
escharnement	NOMcom	escharnement
,	PONfbl	,
Ki	PROrel	qui
blasme	VERcjg	blasmer
ço	PROdem	ce
que	PROrel	que
dit	VERcjg	dire
,	PONfbl	,
Cume	CONsub	comme
ciguigne	NOMcom	ciguigne
vit	VERcjg	vëoir
.	PONfrt	.

E	CONcoo	et
ki	PROrel	qui
ço	PROdem	ce
ne	ADVneg	ne
ferat	VERcjg	faire
Mais	CONcoo	mais
defors	ADVgen	defors
volerat	VERcjg	voler
,	PONfbl	,
De	PRE	de
charuigne	NOMcom	charogne
vivrat	VERcjg	vivre
E	CONcoo	et
fruit	NOMcom	fruit
de	PRE	de
char	NOMcom	char
avrat	VERcjg	avoir
:	PONfbl	:
Fruiz	NOMcom	fruit
de	PRE	de
char	NOMcom	char
par	PRE	par
raisun	NOMcom	raison
Est	VERcjg	estre
fornicatiun	NOMcom	fornication
,	PONfbl	,
Luxure	NOMcom	lusure
,	PONfbl	,
malvais	ADJqua	mauvais
vice	NOMcom	vice
,	PONfbl	,
Envire	NOMcom	envire
e	CONcoo	et
avarice	NOMcom	avarice
;	PONfbl	;
Ço	PROdem	ce
sunt	VERcjg	être
li	DETdef	le
fruit	NOMcom	fruit
charnel	ADJqua	charnel
Par	PRE	par
quei	PROrel	quoi
om	PROind	on
est	VERcjg	estre
mortel	ADJqua	mortel
.	PONfrt	.

E	CONcoo	et
fruit	NOMcom	fruit
espiritable	ADJqua	espiritable
Par	PRE	par
quei	PROrel	quoi
om	PROind	on
veint	VERcjg	venir
diable	NOMcom	diable
,	PONfbl	,
Iço	PROdem	ce
est	VERcjg	estre
charité	NOMcom	charité
,	PONfbl	,
Fei	NOMcom	foi
e	CONcoo	et
humilité	NOMcom	humilité
,	PONfbl	,
Joie	NOMcom	joie
,	PONfbl	,
pais	NOMcom	paix
,	PONfbl	,
onesté	NOMcom	onesté
E	CONcoo	et
sainte	ADJqua	saint
chasteé	NOMcom	chasté
.	PONfrt	.

Enpur	PRE	empour
ço	PROdem	ce
,	PONfbl	,
om	PROind	on
de	PRE	de
Dé	NOMpro	dieu
,	PONfbl	,
Entent	VERcjg	entendre
auctorité	NOMcom	autorité
:	PONfbl	:
Desus	PRE	desus
mer	NOMcom	mer
deiz	VERcjg	devoir
voler	VERinf	voler
,	PONfbl	,
C'	PROdem	ce
est	VERcjg	estre
le	DETdef	le
munt	NOMcom	mont
surmunter	VERinf	surmonter
;	PONfbl	;
Mult	DETind	moult
i	PROadv	i
at	VERcjg	avoir
fieres	ADJqua	fier
bestes	NOMcom	beste
D'	PRE	de
engins	NOMcom	engin
e	CONcoo	et
de	PRE	de
mals	ADJqua	mal
estres	NOMcom	estre
.	PONfrt	.

Par	PRE	par
les	DETdef	le
bestes	NOMcom	beste
entent	VERcjg	entendre
Diable	NOMcom	diable
e	CONcoo	et
male	ADJqua	mal
gent	NOMcom	gent
.	PONfrt	.

Om	NOMcom	homme
kis	PROrel.PROper	qui.le
volt	VERcjg	vouloir
surmunter	VERinf	surmonter
Ses	DETpos	son
eles	NOMcom	aile
deit	VERcjg	devoir
lever	VERinf	lever
:	PONfbl	:
Li	DETdef	le
ume	NOMcom	homme
dous	DETcar	deux
mains	NOMcom	main
unt	VERcjg	avoir
Ki	PROrel	qui
pur	PRE	pour
eles	PROper	il
lur	PROper	leur
sunt	VERcjg	être
;	PONfbl	;
Ses	DETpos	son
mains	NOMcom	main
deit	VERcjg	devoir
om	PROind	on
lever	VERinf	lever
Al	PRE.DETdef	à.le
ciel	NOMcom	ciel
,	PONfbl	,
Dé	NOMpro	dieu
aürer	VERinf	aorer
,	PONfbl	,
Kar	CONcoo	car
del	PRE.DETdef	de
ciel	NOMcom	ciel
vint	VERcjg	venir
vertu	NOMcom	vertu
Dunt	PROrel	dont
sathan	NOMcom	satan
fut	VERcjg	être
vencu	VERppe	vaincre
E	CONcoo	et
par	PRE	par
signum	NOMcom	seigneur
crucis	VERppe	crocire
,	PONfbl	,
Ço	PROdem	ce
entendum	VERcjg	entendre
tuz	DETind	tous
dis	NOMcom	di
.	PONfrt	.

E	CONcoo	et
veez	VERcjg	vëoir
par	PRE	par
semblance	NOMcom	semblance
Dreite	ADJqua	droit
signefiance	NOMcom	signefiance
:	PONfbl	:
Soleiz	VERcjg	souloir
en	PRE	en
tere	NOMcom	terre
est	VERcjg	estre
cler	ADJqua	clair
Quant	CONsub	quand
ses	DETpos	son
raiz	NOMcom	rait
pot	VERcjg	pöoir
mustrer	VERinf	montrer
;	PONfbl	;
Lune	NOMcom	lune
ses	DETpos	son
corz	NOMcom	cort
estent	VERcjg	étendre
Quant	CONsub	quand
lumiere	NOMcom	lumière
reprent	VERcjg	reprendre
;	PONfbl	;
Oisels	NOMcom	oiseau
quant	CONsub	cant
volerat	VERcjg	voler
Ses	DETpos	son
eles	NOMcom	aile
estendrat	VERcjg	éteindre
;	PONfbl	;
Nef	NOMcom	nef
od	PRE	o
vent	NOMcom	vent
apresté	VERppe	aprester
Curt	VERcjg	courir
tut	DETind	tout
sigle	NOMcom	sigle
levé	VERppe	lever
.	PONfrt	.

Pur	PRE	pour
essample	NOMcom	exemple
mustrum	VERcjg	montrer
Ço	PROdem	ce
que	PROrel	que
nus	PROper	nous
dit	VERppe	dire
avum	VERcjg	avoir
.	PONfrt	.

Oëz	VERcjg	ouïr
altre	DETind	autre
semblance	NOMcom	semblance
,	PONfbl	,
Sin	ADVgen.PROadv	si.en
aiez	VERcjg	avoir
remembrance	NOMcom	remembrance
.	PONfrt	.

Moÿses	NOMpro	Monesse
fut	VERcjg	être
sers	NOMcom	serf
Dé	NOMpro	dieu
,	PONfbl	,
Ço	PROdem	ce
dit	VERcjg	dire
auctorité	NOMcom	autorité
;	PONfbl	;
Oëz	VERcjg	ouïr
miracle	NOMcom	miracle
bel	ADJqua	bel
:	PONfbl	:
Le	DETdef	le
pople	NOMcom	peuple
d'	PRE	de
Israel	NOMpro	Israël
Quant	CONsub	quand
surmunter	VERinf	surmonter
voleit	VERcjg	vouloir
,	PONfbl	,
Ses	DETpos	son
mains	NOMcom	main
al	PRE.DETdef	à.le
ciel	NOMcom	ciel
tendeit	VERcjg	tendre
.	PONfrt	.

Amalech	NOMpro	Amales
fut	VERcjg	être
tiranz	VERppa	tirer
E	CONcoo	et
Judeus	NOMpro	Juif
mescreanz	VERppa	mécroire
,	PONfbl	,
Mult	ADVgen	moult
fut	VERcjg	être
forz	ADJqua	fort
om	NOMcom	homme
en	PRE	en
tere	NOMcom	terre
,	PONfbl	,
Vers	PRE	vers
Moÿses	NOMpro	Monesse
prist	VERcjg	prendre
guere	NOMcom	guerre
;	PONfbl	;
Moÿses	NOMpro	Monesse
le	PROper	il
venquit	VERcjg	vaincre
Quant	CONsub	quand
ses	DETpos	son
mains	NOMcom	main
sus	ADVgen	sus
tendit	VERcjg	tendre
,	PONfbl	,
E	CONcoo	et
quant	CONsub	cant
jus	ADVgen	jus
les	PROper	il
meteit	VERcjg	mettre
Amalech	NOMpro	Amales
le	PROper	il
venqueit	VERcjg	vaincre
.	PONfrt	.

Issi	ADVgen	issi
deit	VERcjg	devoir
om	PROind	on
voler	VERinf	voler
,	PONfbl	,
Ses	DETpos	son
mains	NOMcom	main
vers	PRE	vers
Dé	NOMpro	dieu
lever	VERinf	lever
,	PONfbl	,
Ço	PROdem	ce
est	VERcjg	estre
Dé	NOMpro	dieu
depreier	VERinf	déprier
,	PONfbl	,
De	PRE	de
la	DETdef	le
croiz	NOMcom	croix
sei	PROper	soi
seignier	VERinf	seignier
.	PONfrt	.

E	CONcoo	et
ki	PROrel	qui
ço	PROdem	ce
ne	ADVneg	ne
ferat	VERcjg	faire
E	CONcoo	et
charnalment	ADVgen	charnellement
vivrat	VERcjg	vivre
,	PONfbl	,
En	PRE	en
sun	DETpos	son
pechié	VERppe	pechié
murat	VERcjg	mourir
,	PONfbl	,
A	PRE	a
diable	NOMcom	diable
en	PROadv	en
irat	VERcjg	aller
.	PONfrt	.

De	PRE	de
tel	DETind	tel
gent	NOMcom	gent
Deus	NOMpro	Dieu
nus	PROper	nous
dit	VERcjg	dire
Pur	PRE	pour
veir	NOMcom	voir
en	PRE	en
sun	DETpos	son
escrit	NOMcom	écrit
Que	CONsub	que
nus	PROper	nous
laissum	VERcjg	laisser
le	DETdef	le
mort	VERppe	mourir
Ensevelir	VERinf	ensevelir
le	DETdef	le
mort	NOMcom	mort
.	PONfrt	.

E	CONcoo	et
Phisiologus	NOMpro	Phisiologue
De	PRE	de
ciguigne	NOMcom	ciguigne
dit	VERcjg	dire
plus	ADVgen	plus
:	PONfbl	:
Quant	CONsub	quand
se	PROper	soi
volt	VERcjg	vouloir
espurgier	VERinf	épurger
Sun	DETpos	son
detries	NOMcom	detrie
vait	VERcjg	aller
muillier	NOMcom	moillier
,	PONfbl	,
Od	PRE	o
sun	DETpos	son
bec	NOMcom	bec
eve	NOMcom	aigue
i	PROadv	i
met	VERcjg	metre
,	PONfbl	,
Sun	DETpos	son
detries	NOMcom	detrie
fait	VERcjg	faire
tut	ADVgen	tout
net	ADJqua	net
.	PONfrt	.

Saciez	VERcjg	savoir
,	PONfbl	,
de	PRE	de
tel	DETind	tel
mestier	NOMcom	mestier
Servent	VERcjg	servir
li	DETdef	le
losengier	NOMcom	losengier
,	PONfbl	,
Ki	PROrel	qui
bien	ADVgen	bien
dient	VERcjg	dire
devant	ADVgen	devant
,	PONfbl	,
Deriere	ADVgen	derrière
vunt	VERcjg	aller
mentant	VERppa	mentir
.	PONfrt	.

Or	ADVgen	or
fin	VERcjg	findre
ceste	DETdem	cest
raisun	NOMcom	raison
,	PONfbl	,
D'	PRE	de
altrë	DETind	autre
oisel	NOMcom	oisel
dirum	VERcjg	dire
.	PONfrt	.

Fullica	NOMpro	Fulicac
est	VERcjg	estre
volable	ADJqua	volable
E	CONcoo	et
oisel	NOMcom	oisel
entendable	ADJqua	entendable
,	PONfbl	,
E	CONcoo	et
cuintes	ADJqua	cointe
e	CONcoo	et
membrez	VERppe	membrer
,	PONfbl	,
Umbles	NOMcom	omble
e	CONcoo	et
atemprez	VERppe	atemprer
E	CONcoo	et
d'	PRE	de
oneste	ADJqua	onnête
pulture	NOMcom	puture
,	PONfbl	,
De	PRE	de
charuigne	NOMcom	charogne
n'	ADVneg	ne
at	VERcjg	avoir
cure	NOMcom	cure
