Molz	ADJqua	mout
de	PRE	de
sus	ADVgen	sus
monter	VERinf	monter
Si	ADVgen	si
l'	PROper	il
estouveit	VERcjg	estovoir
aval	ADVgen	aval
ruser	VERinf	rëuser
;	PONfbl	;
El	PROper	il
ne	ADVneg	ne
saveit	VERcjg	savoir
qui	PROrel	que
ce	PROdem	ce
esteit	VERcjg	être
Qui	PROrel	que
la	PROper	il
teneit	VERcjg	tenir
en	PRE	en
tel	DETind	tel
destreit	NOMcom	détroit
,	PONfbl	,
Quer	CONcoo	car
veier	VERinf	voiier
unques	ADVgen	onques
nel	ADVneg.PROper	ne
poieit	VERcjg	pouvoir
Ne	CONcoo	ne
nuls	PROind	nul
de	PRE	de
cels	PROdem	cil
qui	PROrel	que
iluec	ADVgen	illuec
seit	VERcjg	être
.	PONfrt	.

Dan	NOMcom	dan
Hidebert	NOMpro	Hidebert
abes	NOMcom	abbé
esteit	VERcjg	être
De	PRE	de
l'	DETdef	le
abeïe	NOMcom	abbaye
en	PRE	en
cel	DETdem	cil
endreit	NOMcom	endroit
:	PONfbl	:
Quant	CONsub	quand
il	PROper	il
sera	VERcjg	estre
et	CONcoo	et
leu	NOMcom	lieu
et	CONcoo	et
tens	NOMcom	temps
Assez	ADVgen	assez
dirrei	VERcjg	dire
,	PONfbl	,
si	ADVgen	si
cum	CONsub	comme
je	PROper	je
pens	VERcjg	penser
,	PONfbl	,
Et	CONcoo	et
de	PRE	de
sa	DETpos	son
mort	NOMcom	mort
et	CONcoo	et
de	PRE	de
sa	DETpos	son
vie	NOMcom	vie
,	PONfbl	,
De	PRE	de
ses	DETpos	son
ouvres	NOMcom	oeuvre
en	PRE	en
l'	DETdef	le
abeïe	NOMcom	abbaye
.	PONfrt	.

Des	ADVgen	des
que	CONsub	que
cil	PROdem	cel
ourent	VERcjg	avoir
tot	PROind	tot
conté	VERppe	conter
,	PONfbl	,
En	PRE	en
es	ADVgen	es
le	DETdef	le
pas	NOMcom	pas
a	VERcjg	avoir
commandé	VERppe	commander
A	PRE	a
dous	DETcar	deux
moisnes	NOMcom	moisne
de	PRE	de
la	DETdef	le
meison	NOMcom	maison
De	PRE	de
molt	ADVgen	moult
grande	ADJqua	grand
religion	NOMcom	religion
Que	PROrel	que
a	PRE	a
la	DETdef	le
dame	NOMcom	dame
augent	VERcjg	augier
parler	VERinf	parler
.	PONfrt	.

Jeis	VERcjg	gésir
sei	PROper	soi
tres	ADVgen	très
bien	ADVgen	bien
andeus	PROcar	ambedos
nummer	VERinf	nommer
:	PONfbl	:
Dan	NOMcom	dan
Hideman	NOMpro	Hédeman
et	CONcoo	et
dan	NOMcom	dan
Fromont	NOMpro	Fromont
;	PONfbl	;
Ambedui	PROcar	ambedeux
freire	NOMcom	frère
charnel	ADJqua	charnel
sunt	VERcjg	être
.	PONfrt	.

Li	DETdef	le
moine	NOMcom	moine
sunt	VERcjg	être
aval	ADVgen	aval
venu	VERppe	venir
Dreit	ADVgen	droit
a	PRE	a
l'	DETdef	le
ostel	NOMcom	ostel
la	ADVgen	là
ou	PROrel	où
el	PROper	il
fu	VERcjg	estre
.	PONfrt	.

Sa	DETpos	son
contenance	NOMcom	contenance
unt	VERcjg	avoir
esguardee	VERppe	égarder
Et	CONcoo	et
puis	ADVgen	puis
si	ADVgen	si
l'	PROper	il
unt	VERcjg	avoir
araisonnee	VERppe	arraisonner
Que	CONsub	que
se	CONsub	se
en	PRE	en
sei	VERcjg	savoir
pechié	VERppe	pechié
saveit	VERcjg	savoir
Nul	PROind	nul
,	PONfbl	,
qui	PROrel	que
unques	ADVgen	onques
criminal	ADJqua	criminal
seit	VERcjg	être
,	PONfbl	,
Sil	ADVgen.PROper	si.le
regehisse	VERcjg	rejehir
a	PRE	a
un	DETndf	un
provaire	NOMcom	provaire
Puis	ADVgen	puis
montera	VERcjg	monter
trestot	PROind	trestot
en	PRE	en
eirre	NOMcom	erre
A	PRE	a
l'	DETdef	le
iglise	NOMcom	église
,	PONfbl	,
si	ADVgen	si
que	CONsub	que
l'	DETdef	le
entree	NOMcom	entrée
Ne	ADVneg	ne
li	PROper	il
sera	VERcjg	estre
ja	ADVgen	ja
puis	ADVgen	puis
veiee	VERppe	voiier
.	PONfrt	.

Encontre	PRE	encontre
cen	PROcar	cent
respondu	VERppe	respondre
a	VERcjg	avoir
Que	CONsub	que
pechei	NOMcom	pechoi
nul	DETind	nul
certes	ADVgen	certes
fait	VERppe	faire
n'	ADVneg	ne
a	VERcjg	avoir
De	PRE	de
tel	DETind	tel
maniere	NOMcom	manière
cum	CONsub	comme
oiet	VERcjg	öir
,	PONfbl	,
Ne	CONcoo	ne
nul	DETind	nul
altre	PROind	autre
qui	PROrel	que
menor	ADJqua	menor
seit	VERcjg	être
,	PONfbl	,
Par	PRE	par
quei	PROrel	quoi
li	PROper	il
deie	VERcjg	devoir
estre	VERinf	estre
creuee	VERppe	croire
Ceste	DETdem	cest
honte	NOMcom	honte
ne	CONcoo	ne
avenuee	VERppe	avenir
.	PONfrt	.

Si	ADVgen	si
ert	VERcjg	être
marrie	VERppe	marrir
et	CONcoo	et
trespenseie	VERppe	trépenser
Que	CONsub	que
l'	DETdef	le
acheison	NOMcom	ochaison
out	VERcjg	avoir
oubliee	VERppe	oblïer
Del	PRE.DETdef	de
reprovier	NOMcom	reprovier
,	PONfbl	,
et	CONcoo	et
del	PRE.DETdef	de
hontage	NOMcom	hontage
Qui	PROrel	que
li	PROper	il
ert	VERcjg	être
sors	ADJqua	sor
en	PRE	en
cel	DETdem	cil
veiage	NOMcom	voyage
.	PONfrt	.

Emprof	ADVgen	empruef
li	PROper	il
runt	VERcjg	ravoir
cil	PROdem	cel
demandé	VERppe	demander
Se	CONsub	se
pelerin	NOMcom	pèlerin
a	VERcjg	avoir
destorbé	VERppe	destorber
Qui	PROrel	que
seint	ADJqua	saint
Michiel	NOMpro	Michel
requierre	VERinf	requérir
alast	VERcjg	aler
Ne	CONcoo	ne
homme	NOMcom	homme
qui	PROrel	que
par	PRE	par
lui	PROper	il
s'	PROper	soi
avoast	VERcjg	avouer
Et	CONcoo	et
s'	CONsub	se
unc	ADVgen	onques
fist	VERcjg	faire
mal	NOMcom	mal
ne	CONcoo	ne
destorbier	NOMcom	destorbier
A	PRE	a
chapele	NOMcom	chapele
,	PONfbl	,
ne	CONcoo	ne
a	PRE	a
mostier	NOMcom	mostier
Qui	PROrel	que
fust	VERcjg	estre
fundee	VERppe	fondre
en	PRE	en
Deu	NOMpro	Dieu
ennor	NOMcom	onor
Et	CONcoo	et
seint	ADJqua	saint
Michiel	NOMpro	Michel
le	DETdef	le
lor	ADJpos	leur
seignor	NOMcom	seignor
.	PONfrt	.

Des	ADVgen	des
que	CONsub	que
l'	DETdef	le
igliese	NOMcom	igliese
oït	VERcjg	ouïr
nummer	VERinf	nommer
De	PRE	de
seint	ADJqua	saint
Michiel	NOMpro	Michel
,	PONfbl	,
a	PRE	a
sospirer	VERinf	soupirer
Trestot	PROind	trestot
en	PRE	en
eirre	NOMcom	erre
commença	VERcjg	commencer
,	PONfbl	,
Lasse	ADJqua	las
,	PONfbl	,
dolente	ADJqua	dolent
se	PROper	soi
clama	VERcjg	clamer
.	PONfrt	.

A	PRE	a
trestoz	DETind	trestot
cels	PROdem	cil
qui	PROrel	que
iluec	ADVgen	illuec
sunt	VERcjg	être
Dit	VERcjg	dire
cum	CONsub	comme
ja	ADVgen	ja
vint	VERcjg	venir
sis	DETpos	son
sire	NOMcom	seignor
al	PRE.DETdef	à.le
munt	NOMcom	mont
,	PONfbl	,
De	PRE	de
la	DETdef	le
pierre	NOMcom	piere
qu'	PROrel	que
en	PROadv	en
reporta	VERcjg	reporter
Et	CONcoo	et
de	PRE	de
l'	DETdef	le
igliese	NOMcom	igliese
que	PROrel	que
funda	VERcjg	fondre
,	PONfbl	,
Comment	ADVsub	comment
chanoines	NOMcom	chanoine
i	PROadv	i
asist	VERcjg	assëoir
,	PONfbl	,
Et	CONcoo	et
cen	PROcar	cent
meesmes	ADJind	même
que	PROrel	que
li	PROper	il
dist	VERcjg	dire
Et	CONcoo	et
commanda	VERcjg	commander
ainz	ADVgen	ainz
que	CONsub	que
finast	VERcjg	finer
,	PONfbl	,
Et	CONcoo	et
del	PRE.DETdef	de
mostier	NOMcom	mostier
cum	CONsub	comme
ore	ADVgen	or
ert	VERcjg	être
guast	ADJqua	gast
Par	PRE	par
lié	PROper	liier
avant	ADVgen	avant
et	CONcoo	et
par	PRE	par
ses	DETpos	son
filz	NOMcom	fil
Et	CONcoo	et
cum	CONsub	comme
il	PROper	il
s'	PROper	soi
eirent	VERcjg	errer
apouvriz	VERppe	appouvrir
.	PONfrt	.

Nul	PROind	nul
ne	ADVneg	ne
douta	VERcjg	douter
,	PONfbl	,
qui	PROrel	que
cen	PROcar	cent
oïst	VERcjg	öir
,	PONfbl	,
Que	CONsub	que
por	PRE	por
cel	DETdem	cil
fait	NOMcom	fait
ne	ADVneg	ne
li	PROper	il
venist	VERcjg	venir
Ceste	DETdem	cest
honte	NOMcom	honte
que	PROrel	que
eüee	VERppe	ëu
aveit	VERcjg	avoir
:	PONfbl	:
Apertement	ADVgen	apertement
em	PROadv	en
preneit	VERcjg	prendre
dreit	NOMcom	droit
Li	DETdef	le
archangles	NOMcom	archangle
,	PONfbl	,
cen	PROcar	cent
dient	VERcjg	dire
tuit	PROind	tot
,	PONfbl	,
A	PRE	a
cui	PROrel	que
ele	PROper	il
out	VERcjg	avoir
son	DETpos	son
leu	NOMcom	lieu
destruit	VERppe	détruire
.	PONfrt	.

Lors	ADVgen	lors
commença	VERcjg	commencer
fort	ADVgen	fort
a	PRE	a
plorer	VERinf	plorer
Et	CONcoo	et
ses	DETpos	son
chevels	NOMcom	cheveu
a	PRE	a
detirier	VERinf	détirer
;	PONfbl	;
Ses	DETpos	son
vestemenz	NOMcom	vêtement
toz	PROind	tot
descirout	VERcjg	déchirer
Et	CONcoo	et
as	PRE.DETdef	à.le
moisnes	NOMcom	moisne
redemandout	VERcjg	redemander
Se	CONsub	se
acorder	VERinf	accorder
ja	ADVgen	ja
se	PROper	soi
porreit	VERcjg	pouvoir
A	PRE	a
seint	ADJqua	saint
Michiel	NOMpro	Michel
por	PRE	por
faire	VERinf	faire
dreit	NOMcom	droit
:	PONfbl	:
Riens	PROind	rien
n'	ADVneg	ne
esteit	VERcjg	être
nule	PROind	nul
,	PONfbl	,
ce	PROdem	ce
diseit	VERcjg	dire
,	PONfbl	,
Qu'	CONsub	que
el	PROper	il
ne	ADVneg	ne
souffrist	VERcjg	souffrir
por	PRE	por
faire	VERinf	faire
dreit	NOMcom	droit
A	PRE	a
seint	ADJqua	saint
Michiel	NOMpro	Michel
,	PONfbl	,
s'	CONsub	se
ele	PROper	il
esperast	VERcjg	esperer
Que	CONsub	que
cest	DETdem	cest
forfait	NOMcom	forfait
li	PROper	il
pardonnast	VERcjg	pardonner
.	PONfrt	.

Amonestei	NOMcom	amonestei
idonc	ADVgen	dionc
li	PROper	il
unt	VERcjg	avoir
Cil	PROdem	cel
qui	PROrel	que
iluec	ADVgen	illuec
entor	PRE	entour
lié	PROper	liier
sunt	VERcjg	être
A	PRE	a
seint	ADJqua	saint
Michiel	NOMpro	Michel
un	DETndf	un
vou	NOMcom	vo
voast	VERcjg	voler
Que	CONsub	que
,	PONfbl	,
si	ADVgen	si
saine	ADJqua	sain
s'	PROper	soi
en	PROadv	en
repairast	VERcjg	repairer
,	PONfbl	,
Sa	DETpos	son
chapele	NOMcom	chapele
restoirereit	VERcjg	restoirer
O	PRE	o
tel	DETind	tel
poier	NOMcom	poiier
cum	CONsub	comme
ele	PROper	il
aureit	VERcjg	ouïr
Et	CONcoo	et
remestreit	VERcjg	remanoir
en	PRE	en
la	DETdef	le
valor	NOMcom	valeur
Que	PROrel	que
out	VERcjg	avoir
al	PRE.DETdef	à.le
tens	NOMcom	temps
de	PRE	de
son	DETpos	son
seignor	NOMcom	seignor
.	PONfrt	.

Trestot	ADVgen	trestot
en	PRE	en
eirre	NOMcom	erre
le	PROper	il
voa	VERcjg	vouloir
;	PONfbl	;
Parmei	PRE	parmi
tot	DETind	tot
cen	PROcar	cent
si	ADVgen	si
otreia	VERcjg	octroyer
Que	CONsub	que
tozdis	ADVgen	tosdis
mes	ADVgen	mais
le	PROper	il
servireit	VERcjg	servir
En	PRE	en
icel	DETdem	cil
leu	NOMcom	lieu
tant	ADVgen	tant
cum	CONsub	comme
vivreit	VERcjg	vivre
.	PONfrt	.

A	PRE	a
l'	DETdef	le
iglise	NOMcom	église
est	VERcjg	estre
aprof	ADVgen	apruef
alee	VERppe	aler
Tot	ADVgen	tot
franchement	ADVgen	franchement
et	CONcoo	et
amontee	VERppe	amonter
.	PONfrt	.

Li	DETdef	le
moine	NOMcom	moine
sunt	VERcjg	être
alei	VERppe	aller
avant	ADVgen	avant
Et	CONcoo	et
ele	PROper	il
vint	VERcjg	venir
aprof	ADVgen	apruef
plorant	VERppa	plorer
;	PONfbl	;
Sanz	PRE	sans
demorance	NOMcom	demorance
se	PROper	soi
colcha	VERcjg	couchier
Devant	PRE	devant
l'	DETdef	le
autel	NOMcom	autel
,	PONfbl	,
des	ADVgen	des
que	CONsub	que
vint	VERcjg	venir
la	ADVgen	là
,	PONfbl	,
Forment	ADVgen	fortement
ploraut	VERcjg	ploraloir
por	PRE	por
ses	DETpos	son
pechiez	VERppe	pechié
Si	ADVgen	si
que	CONsub	que
ses	DETpos	son
dras	NOMcom	drap
en	PROadv	en
a	VERcjg	avoir
molliez	VERppe	moulir
.	PONfrt	.

Seint	ADJqua	saint
Michiel	NOMpro	Michel
prie	VERcjg	priier
et	CONcoo	et
reclaime	VERcjg	reclamer
Que	CONsub	que
cen	PROcar	cent
li	PROper	il
doist	VERcjg	duire
que	CONsub	que
sis	DETpos	son
cuers	NOMcom	cuer
aime	VERcjg	amer
.	PONfrt	.

Aprof	ADVgen	apruef
icen	ADVgen	icen
l'	DETdef	le
abei	NOMcom	abbé
requist	VERcjg	requérir
Que	CONsub	que
o	PRE	o
ses	DETpos	son
moines	NOMcom	moine
l'	PROper	il
asolsist	VERcjg	absoudre
.	PONfrt	.

Vn	DETndf	un
poi	PROind	peu
de	PRE	de
tens	NOMcom	temps
la	PROper	il
demora	VERcjg	demeurer
,	PONfbl	,
A	PRE	a
seint	ADJqua	saint
Michiel	NOMpro	Michel
,	PONfbl	,
puis	ADVgen	puis
s'	PROper	soi
en	PROadv	en
ala	VERcjg	aller
.	PONfrt	.

Molt	ADVgen	moult
s'	PROper	soi
est	VERcjg	estre
peneie	VERppe	peiner
d'	PRE	de
amender	VERinf	amender
A	PRE	a
son	DETpos	son
poier	VERinf	poiier
et	CONcoo	et
d'	PRE	de
estorer	VERinf	estaurer
La	DETdef	le
chapele	NOMcom	chapele
,	PONfbl	,
si	ADVgen	si
cum	CONsub	comme
l'	PROper	il
aveit	VERcjg	avoir
Al	PRE.DETdef	à.le
mont	NOMcom	monde
voié	VERppe	voiier
par	PRE	par
grant	ADJqua	grant
destreit	NOMcom	détroit
.	PONfrt	.

Cest	DETdem	cest
miracle	NOMcom	miracle
vereement	ADVgen	verément
Virent	VERcjg	voir
la	DETdef	le
gent	NOMcom	gent
apertement	ADVgen	apartement
Qui	PROrel	que
maneient	VERcjg	manoir
idonc	ADVgen	dionc
au	PRE.DETdef	a
mont	NOMcom	monde
:	PONfbl	:
A	PRE	a
bien	ADVgen	bien
preuf	NOMcom	pro
tuit	PROind	tot
coruz	NOMcom	corroux
i	PROadv	i
sont	VERcjg	estre
.	PONfrt	.

Se	CONsub	se
Saint	ADJqua	saint
Esprit	NOMcom	esprit
me	PROper	je
veut	VERcjg	vouloir
aider	VERinf	aider
,	PONfbl	,
Or	ADVgen	or
revodrei	VERcjg	revoloir
ici	ADVgen	ici
traiter	VERinf	traiter
D'	PRE	de
un	DETndf	un
escuet	NOMcom	escuet
qui	PROrel	que
est	VERcjg	estre
au	PRE.DETdef	a
mont	NOMcom	monde
,	PONfbl	,
Dont	PROrel	dont
li	DETdef	le
chiés	NOMcom	chief
sont	VERcjg	estre
auques	ADVgen	auques
roont	VERcjg	rompre
,	PONfbl	,
Et	CONcoo	et
d'	PRE	de
une	DETndf	un
molt	ADVgen	moult
petite	ADJqua	petit
espee	NOMcom	espee
Qui	PROrel	que
molt	ADVgen	moult
soleit	VERcjg	souloir
etre	VERinf	etraire
henoree	VERppe	honorer
,	PONfbl	,
Si	ADVgen	si
com	CONsub	come
Baldri	NOMpro	Baldri
le	PROper	il
reconta	VERcjg	reconter
,	PONfbl	,
Qui	PROrel	que
plusors	DETind	plusor
anz	NOMcom	an
Doul	ADJqua	doul
governa	VERcjg	governer
Et	CONcoo	et
archevesque	NOMcom	archevêque
en	PROadv	en
fut	VERcjg	être
sacré	VERppe	sacrer
Et	CONcoo	et
sorre	VERinf	sorer
cel	PROdem	cil
out	VERcjg	avoir
poesté	NOMcom	poësté
.	PONfrt	.

En	PRE	en
latin	NOMcom	latin
est	VERcjg	estre
li	DETdef	le
suens	ADJpos	son
escriz	NOMcom	escrire
;	PONfbl	;
Espessement	ADVgen	épaissement
y	PROadv	y
a	VERcjg	avoir
beaus	ADJqua	beau
diz	NOMcom	dit
.	PONfrt	.

Vne	ADJqua	vin
fiee	NOMcom	fiee
au	PRE.DETdef	a
mont	NOMcom	monde
esteit	VERcjg	être
,	PONfbl	,
Si	ADVgen	si
enquist	VERcjg	enquérir
molt	ADVgen	moult
ce	PROdem	ce
que	PROrel	que
deveit	VERcjg	devoir
Que	CONsub	que
celle	DETdem	cil
espee	NOMcom	espee
et	CONcoo	et
cel	DETdem	cil
escu	NOMcom	escu
Sor	PRE	sor
un	DETndf	un
autel	NOMcom	autel
erent	VERcjg	être
si	ADVgen	si
nu	ADJqua	nu
,	PONfbl	,
Quer	CONcoo	car
il	PROper	il
sont	VERcjg	estre
tuit	PROind	tot
a	PRE	a
descovert	NOMcom	descovrir
:	PONfbl	:
Molt	ADVgen	moult
par	ADVgen	par
vosist	VERcjg	voloir
etre	VERinf	etraire
bien	ADVgen	bien
cert	ADJqua	cert
Dont	PROrel	dont
il	PROper	il
vindrent	VERcjg	venir
,	PONfbl	,
par	PRE	par
quel	DETrel	quel
reson	NOMcom	raison
Il	PROper	il
esteient	VERcjg	être
en	PRE	en
la	DETdef	le
meson	NOMcom	maison
.	PONfrt	.

De	PRE	de
cel	DETdem	cil
escu	NOMcom	escu
a	VERcjg	avoir
tant	ADVgen	tant
enquis	VERppe	enquerre
Li	DETdef	le
arcevesque	NOMcom	archevêque
dunt	PROrel	dont
vos	PROper	vos
dis	VERcjg	dire
Que	CONsub	que
vint	VERcjg	venir
uns	DETndf	un
home	NOMcom	ome
devant	PRE	devant
lui	PROper	il
(	PONpga	(
Ne	ADVneg	ne
sai	VERcjg	savoir
qu'	PROrel	que
il	PROper	il
ert	VERcjg	être
quer	NOMcom	cœur
pas	ADVneg	pas
n'	ADVneg	ne
i	PROadv	i
fui	VERcjg	estre
)	PONpdr	)
De	PRE	de
cel	DETdem	cil
escu	NOMcom	escu
li	PROper	il
commença	VERcjg	commencer
A	PRE	a
conter	VERinf	conter
comme	CONsub	comme
il	PROper	il
vint	VERcjg	venir
la	ADVgen	là
;	PONfbl	;
Vilainement	ADVgen	vilainement
li	PROper	il
racontout	VERcjg	raconter
:	PONfbl	:
A	PRE	a
l'	DETdef	le
arcevesque	NOMcom	archevêque
molt	ADVgen	moult
desplout	VERcjg	déplaire
.	PONfrt	.

Il	PROper	il
le	PROper	il
rova	VERcjg	rover
sempres	ADVgen	sempres
tesir	VERinf	tesir
.	PONfrt	.

Li	DETdef	le
prior	NOMcom	prior
a	VERcjg	avoir
feit	VERppe	faire
puis	ADVgen	puis
venir	VERinf	venir
:	PONfbl	:
II	PROper	il
esteit	VERcjg	être
clers	ADJqua	cler
,	PONfbl	,
tres	ADVgen	très
bien	ADVgen	bien
letrez	ADJqua	letré
Et	CONcoo	et
deu	NOMpro	Dieu
siecle	NOMcom	siècle
resout	VERcjg	resavoir
assez	ADVgen	assez
.	PONfrt	.

Quant	CONsub	quand
le	DETdef	le
prior	NOMcom	prior
se	PROper	soi
fut	VERcjg	être
assis	VERppe	assëoir
Li	DETdef	le
arcevesque	NOMcom	archevêque
l'	PROper	il
a	VERcjg	avoir
requis	VERppe	requérir
:	PONfbl	:
“	PONpga	“
Sire	NOMcom	seignor
,	PONfbl	,
dist	VERcjg	dire
il	PROper	il
,	PONfbl	,
quer	ADVgen	car
me	PROper	je
contez	VERcjg	conter
La	DETdef	le
verité	NOMcom	verité
,	PONfbl	,
se	CONsub	se
la	PROper	il
savez	VERcjg	savoir
,	PONfbl	,
Que	CONsub	que
celle	DETdem	cil
espee	NOMcom	espee
senefie	VERcjg	senefiier
,	PONfbl	,
Et	CONcoo	et
cel	DETdem	cil
escu	NOMcom	escu
,	PONfbl	,
d'	PRE	de
autre	DETind	autre
partie	NOMcom	partie
,	PONfbl	,
Qui	PROrel	que
sont	VERcjg	estre
la	ADVgen	là
sus	ADVgen	sus
sor	PRE	sor
cel	DETdem	cil
autel	NOMcom	autel
De	PRE	de
saint	ADJqua	saint
Johan	NOMpro	Jehan
:	PONfbl	:
onc	ADVgen	onc
ne	ADVneg	ne
vi	VERcjg	vëoir
tel	PROind	tel
”	PONpdr	”
.	PONfrt	.

Dist	VERcjg	dire
le	DETdef	le
prior	NOMcom	prior
:	PONfbl	:
“	PONpga	“
jen	PROper.PROper	je.me
vous	PROper	vous
direi	VERcjg	dire
Ce	PROdem	ce
qu'	PROrel	que
en	PRE	en
escrit	NOMcom	écrit
veü	VERppe	vëoir
en	PROadv	en
ei	VERcjg	avoir
Et	CONcoo	et
que	PROrel	que
en	PROadv	en
oÿ	VERcjg	ouïr
conter	VERinf	conter
jadis	ADVgen	jadis
A	PRE	a
mes	DETpos	mon
priors	NOMcom	prieur
,	PONfbl	,
es	PRE.DETdef	en.le
plus	ADVgen	plus
antis	ADJqua	entis
,	PONfbl	,
Quant	CONsub	quand
je	PROper	je
esteie	VERcjg	être
enfes	NOMcom	enfant
petiz	ADJqua	petit
En	PRE	en
cest	DETdem	cest
mostier	NOMcom	mostier
ou	PROrel	où
fui	VERcjg	estre
norriz	VERppe	norrir
.	PONfrt	.

Sire	NOMcom	seignor
archevesque	NOMcom	archevêque
,	PONfbl	,
oï	VERppe	öir
aveiz	VERcjg	avoir
Comme	ADVsub	comme
cil	DETdem	cil
mont	NOMcom	monde
fut	VERcjg	être
ja	ADVgen	ja
fundez	VERppe	fondre
.	PONfrt	.

Il	PROper	il
est	VERcjg	estre
mont	ADVgen	mont
naturelment	ADVgen	naturellement
,	PONfbl	,
Cen	PROdem	cent
veiez	VERcjg	voir
vos	PROper	vos
apertement	ADVgen	apartement
,	PONfbl	,
Meis	CONcoo	mais
l'	PROper	il
edefice	NOMcom	édifice
,	PONfbl	,
et	CONcoo	et
tote	DETind	tot
l'	DETdef	le
ouvre	NOMcom	oeuvre
Firent	VERcjg	faire
la	DETdef	le
gent	NOMcom	gent
qui	PROrel	que
le	DETdef	le
mont	NOMcom	monde
couvre	VERcjg	couvrir
.	PONfrt	.

En	PRE	en
nos	DETpos	notre
livres	NOMcom	livre
qui	PROrel	que
annals	NOMcom	annal
sunt	VERcjg	être
Trovun	NOMpro	Trovon
escrit	VERppe	écrire
comme	CONsub	comme
cest	DETdem	cest
munt	NOMcom	mont
A	PRE	a
seint	ADJqua	saint
Autbert	NOMpro	Autert
fut	VERcjg	être
demostré	VERppe	démontrer
Par	PRE	par
les	DETdef	le
seinz	ADJqua	saint
angles	NOMcom	ange
Damledé	NOMpro	Damedé
Et	CONcoo	et
com	CONsub	come
il	PROper	il
fist	VERcjg	faire
et	CONcoo	et
commença	VERcjg	commencer
Desus	PRE	desus
l'	DETdef	le
iglise	NOMcom	église
et	CONcoo	et
aorna	VERcjg	aorner
,	PONfbl	,
Et	CONcoo	et
del	PRE.DETdef	de
paile	NOMcom	paile
que	PROrel	que
il	PROper	il
i	PROadv	i
mist	VERcjg	mettre
,	PONfbl	,
Que	CONcoo	que
en	PRE	en
Guargaigne	NOMpro	Gargagne
primes	ADVgen	prim
quist	VERcjg	quérir
,	PONfbl	,
D'	PRE	de
altres	DETind	autre
reliques	NOMcom	relique
que	PROrel	que
il	PROper	il
donna	VERcjg	donner
Et	CONcoo	et
mist	VERcjg	mettre
çaienz	ADVgen	çaienz
ou	CONcoo	o
molt	ADVgen	moult
enn'a	VERcjg	anner
.	PONfrt	.

A	PRE	a
cest	DETdem	cest
igliese	NOMcom	igliese
dont	PROrel	dont
vos	PROper	vos
cont	VERcjg	conter
Commencierent	VERcjg	commencer
de	PRE	de
par	PRE	par
le	DETdef	le
mont	NOMcom	monde
Espessement	ADVgen	épaissement
a	PRE	a
venir	VERinf	venir
gent	NOMcom	gent
Devers	PRE	devers
miédi	NOMcom	midie
et	CONcoo	et
d'	PRE	de
orient	NOMcom	orient
;	PONfbl	;
Des	PRE.DETdef	de
autres	ADJind	autre
pars	NOMcom	part
tot	ADVgen	tot
altresi	ADVgen	autressi
Reveneient	VERcjg	revenir
gramment	ADVgen	gramment
ici	ADVgen	ici
.	PONfrt	.

Il	PROper	il
aveient	VERcjg	avoir
bele	ADJqua	bel
acheison	NOMcom	ochaison
Que	CONsub	que
il	PROper	il
venissent	VERcjg	venir
,	PONfbl	,
cen	DETcar	cent
leison	NOMcom	laison
:	PONfbl	:
Avisunques	ADVgen	avisonques
hom	NOMcom	homme
n'	ADVneg	ne
i	PROadv	i
veneit	VERcjg	venir
Desconforté	VERppe	desconforter
en	PRE	en
nul	DETind	nul
endreit	NOMcom	endroit
,	PONfbl	,
Qui	PROrel	que
ne	ADVneg	ne
fust	VERcjg	estre
liez	ADJqua	lié
al	PRE.DETdef	à.le
repairier	VERinf	repairer
Et	CONcoo	et
bien	ADVgen	bien
gari	VERppe	guérir
de	PRE	de
destorbier	NOMcom	destorbier
.	PONfrt	.

Estre	VERinf	estre
tot	ADVgen	tot
cen	DETcar	cent
seürs	ADJqua	sëur
esteient	VERcjg	être
De	PRE	de
lor	DETpos	lor
ames	NOMcom	âme
,	PONfbl	,
qu'	CONsub	que
eles	PROper	il
sereient	VERcjg	être
Bien	ADVgen	bien
assises	VERppe	assëoir
en	PRE	en
paradis	NOMcom	paradis
Par	PRE	par
seint	ADJqua	saint
Michiel	NOMpro	Michel
qu'	PROrel	que
aveient	VERcjg	avoir
quis	VERppe	querre
.	PONfrt	.

Huen	NOMcom	hon
ne	ADVneg	ne
se	PROper	soi
deit	VERcjg	devoir
pas	ADVneg	pas
merveillier	VERinf	merveillier
Se	CONsub	se
il	PROper	il
i	PROadv	i
meit	VERcjg	mettre
cels	PROdem	cil
qui	PROrel	que
l'	PROper	il
unt	VERcjg	avoir
chier	ADJqua	chier
Et	CONcoo	et
quil	PROrel.PROper	qui.le
servent	VERcjg	servir
devotement	NOMcom	dévotement
:	PONfbl	:
Prevost	ADVgen	prevôt
en	PROadv	en
est	VERcjg	estre
veraiement	ADVgen	vraiment
.	PONfrt	.

En	PRE	en
icel	DETdem	cil
tens	NOMcom	temps
que	PROrel	que
li	DETdef	le
chanoine	NOMcom	chanoine
Erent	VERcjg	être
çaiens	ADVgen	çaien
et	CONcoo	et
neient	ADVgen	néant
moine	NOMcom	moine
,	PONfbl	,
En	PRE	en
un	DETndf	un
realme	NOMcom	royaume
outre	PRE	outre
Engleterre	NOMpro	Angleterre
,	PONfbl	,
“	PONpga	“
Je	PROper	je
ne	ADVneg	ne
sei	VERcjg	savoir
pas	ADVneg	pas
nummer	VERinf	nommer
la	DETdef	le
