"lemma","count_final","rate_final","count_all","rate_all","vs_all","count_not_final","rate_not_final","vs_not_final","diff_rates"
"povreté",3,0.000150829562594268,10,8.35414908814463e-05,119701,7,7.01325505204837e-05,99811,2.15063563887093
"bois",11,0.000553041729512318,37,0.000309103516261351,119701,26,0.000260492330504654,99811,2.12306338709054
"moutier",10,0.000502765208647562,34,0.000284041068996917,119701,24,0.000240454458927373,99811,2.09089576001341
"Auberre",5,0.000251382604323781,17,0.000142020534498459,119701,12,0.000120227229463686,99811,2.09089576001341
"desus",5,0.000251382604323781,17,0.000142020534498459,119701,12,0.000120227229463686,99811,2.09089576001341
"petit",19,0.000955253896430367,65,0.000543019690729401,119701,46,0.000460871046277464,99811,2.07271405775242
"faus",7,0.000351935646053293,24,0.000200499578115471,119701,17,0.000170321908406889,99811,2.06629698636619
"lit",31,0.00155857214680744,107,0.000893893952431475,119701,76,0.00076143911993668,99811,2.04687690190786
"chëoir",11,0.000553041729512318,38,0.000317457665349496,119701,27,0.000270511266293294,99811,2.04443140979089
"chief",26,0.00130718954248366,90,0.000751873417933016,119701,64,0.000641211890472994,99811,2.03862336601307
"escuier",8,0.000402212166918049,28,0.00023391617446805,119701,20,0.000200378715772811,99811,2.00725992961287
"fois",8,0.000402212166918049,28,0.00023391617446805,119701,20,0.000200378715772811,99811,2.00725992961287
"häir",4,0.000201106083459025,14,0.000116958087234025,119701,10,0.000100189357886405,99811,2.00725992961287
"niece",4,0.000201106083459025,14,0.000116958087234025,119701,10,0.000100189357886405,99811,2.00725992961287
"rover",4,0.000201106083459025,14,0.000116958087234025,119701,10,0.000100189357886405,99811,2.00725992961287
"sofrir",4,0.000201106083459025,14,0.000116958087234025,119701,10,0.000100189357886405,99811,2.00725992961287
"teindre",4,0.000201106083459025,14,0.000116958087234025,119701,10,0.000100189357886405,99811,2.00725992961287
"venir",171,0.0085972850678733,606,0.00506261434741564,119701,435,0.00435823706805863,99811,1.97265199979196
"poing",11,0.000553041729512318,39,0.00032581181443764,119701,28,0.000280530202081935,99811,1.97141600229836
"clamer",7,0.000351935646053293,25,0.000208853727203616,119701,18,0.00018034084419553,99811,1.95150270934585
"seul",7,0.000351935646053293,25,0.000208853727203616,119701,18,0.00018034084419553,99811,1.95150270934585
"mot",22,0.00110608345902464,79,0.000659977777963426,119701,57,0.00057107933995251,99811,1.936829756644
"bailler",5,0.000251382604323781,18,0.000150374683586603,119701,13,0.000130246165252327,99811,1.93005762462776
"huche",5,0.000251382604323781,18,0.000150374683586603,119701,13,0.000130246165252327,99811,1.93005762462776
"cortois",8,0.000402212166918049,29,0.000242270323556194,119701,21,0.000210397651561451,99811,1.91167612344083
"laissier",11,0.000553041729512318,40,0.000334165963525785,119701,29,0.000290549137870575,99811,1.90343614015014
"mere",14,0.000703871292106586,51,0.000426061603495376,119701,37,0.0003707006241797,99811,1.89875939287704
"amour",6,0.000301659125188537,22,0.000183791279939182,119701,16,0.000160302972618248,99811,1.88180618401207
"connaître",6,0.000301659125188537,22,0.000183791279939182,119701,16,0.000160302972618248,99811,1.88180618401207
"ici",6,0.000301659125188537,22,0.000183791279939182,119701,16,0.000160302972618248,99811,1.88180618401207
"franc",3,0.000150829562594268,11,9.18956399695909e-05,119701,8,8.01514863091242e-05,99811,1.88180618401207
"Gombert",3,0.000150829562594268,11,9.18956399695909e-05,119701,8,8.01514863091242e-05,99811,1.88180618401207
"jugement",3,0.000150829562594268,11,9.18956399695909e-05,119701,8,8.01514863091242e-05,99811,1.88180618401207
"dis",7,0.000351935646053293,26,0.00021720787629176,119701,19,0.00019035977998417,99811,1.84879204043291
"force",7,0.000351935646053293,26,0.00021720787629176,119701,19,0.00019035977998417,99811,1.84879204043291
"maintenant",25,0.0012569130216189,93,0.00077693586519745,119701,68,0.000681287633627556,99811,1.84490802354124
"col",11,0.000553041729512318,41,0.00034252011261393,119701,30,0.000300568073659216,99811,1.8399882688118
"non",15,0.000754147812971342,56,0.000467832348936099,119701,41,0.000410776367334262,99811,1.83590847220689
"coille",8,0.000402212166918049,30,0.000250624472644339,119701,22,0.000220416587350092,99811,1.82478175419352
"amont",4,0.000201106083459025,15,0.000125312236322169,119701,11,0.000110208293675046,99811,1.82478175419352
"blé",4,0.000201106083459025,15,0.000125312236322169,119701,11,0.000110208293675046,99811,1.82478175419352
"defors",4,0.000201106083459025,15,0.000125312236322169,119701,11,0.000110208293675046,99811,1.82478175419352
"noise",4,0.000201106083459025,15,0.000125312236322169,119701,11,0.000110208293675046,99811,1.82478175419352
"tolir",4,0.000201106083459025,15,0.000125312236322169,119701,11,0.000110208293675046,99811,1.82478175419352
"chose",22,0.00110608345902464,83,0.000693394374316004,119701,61,0.000611155083107072,99811,1.80982452670013
"fosse",5,0.000251382604323781,19,0.000158728832674748,119701,14,0.000140265101040967,99811,1.79219636572578
"savoir",164,0.00824534942182001,627,0.00523805147826668,119701,463,0.00463876727014057,99811,1.77748719468958
"cras",6,0.000301659125188537,23,0.000192145429027326,119701,17,0.000170321908406889,99811,1.77111170259959
"pro",31,0.00155857214680744,119,0.000994143741489211,119701,88,0.000881666349400367,99811,1.76775732437497
"laiier",8,0.000402212166918049,31,0.000258978621732483,119701,23,0.000230435523138732,99811,1.74544341705467
"mort",10,0.000502765208647562,39,0.00032581181443764,119701,29,0.000290549137870575,99811,1.73039649104558
"dormir",13,0.00065359477124183,51,0.000426061603495376,119701,38,0.00038071955996834,99811,1.71673546611627
"respondre",22,0.00110608345902464,87,0.000726810970668583,119701,65,0.000651230826261634,99811,1.69845070967243
"rien",40,0.00201106083459025,159,0.001328309705015,119701,119,0.00119225335884822,99811,1.68677305009485
"oser",12,0.000603318250377074,48,0.000400999156230942,119701,36,0.000360681688391059,99811,1.67271660801073
"œil",10,0.000502765208647562,40,0.000334165963525785,119701,30,0.000300568073659216,99811,1.67271660801073
"sou",5,0.000251382604323781,20,0.000167082981762893,119701,15,0.000150284036829608,99811,1.67271660801073
"viz",5,0.000251382604323781,20,0.000167082981762893,119701,15,0.000150284036829608,99811,1.67271660801073
"doi",3,0.000150829562594268,12,0.000100249789057736,119701,9,9.01704220977648e-05,99811,1.67271660801073
"doter",3,0.000150829562594268,12,0.000100249789057736,119701,9,9.01704220977648e-05,99811,1.67271660801073
"fi",3,0.000150829562594268,12,0.000100249789057736,119701,9,9.01704220977648e-05,99811,1.67271660801073
"serjant",3,0.000150829562594268,12,0.000100249789057736,119701,9,9.01704220977648e-05,99811,1.67271660801073
"ville",3,0.000150829562594268,12,0.000100249789057736,119701,9,9.01704220977648e-05,99811,1.67271660801073
"duel",8,0.000402212166918049,32,0.000267332770820628,119701,24,0.000240454458927373,99811,1.67271660801073
"cote",4,0.000201106083459025,16,0.000133666385410314,119701,12,0.000120227229463686,99811,1.67271660801073
"ostel",28,0.00140774258421317,115,0.000960727145136632,119701,87,0.000871647413611726,99811,1.61503672497587
"aval",8,0.000402212166918049,33,0.000275686919908773,119701,25,0.000250473394716013,99811,1.6058079436903
"jurer",8,0.000402212166918049,33,0.000275686919908773,119701,25,0.000250473394716013,99811,1.6058079436903
"souvent",14,0.000703871292106586,58,0.000484540647112388,119701,44,0.000440833174700183,99811,1.59668403491933
"fablel",7,0.000351935646053293,29,0.000242270323556194,119701,22,0.000220416587350092,99811,1.59668403491933
"sien",12,0.000603318250377074,50,0.000417707454407231,119701,38,0.00038071955996834,99811,1.58467889179963
"aler",133,0.00668677727501257,565,0.00472009423480171,119701,432,0.00432818026069271,99811,1.5449396448988
"foiz",12,0.000603318250377074,51,0.000426061603495376,119701,39,0.000390738495756981,99811,1.54404609970221
"coutel",4,0.000201106083459025,17,0.000142020534498459,119701,13,0.000130246165252327,99811,1.54404609970221
"faim",4,0.000201106083459025,17,0.000142020534498459,119701,13,0.000130246165252327,99811,1.54404609970221
"semblant",4,0.000201106083459025,17,0.000142020534498459,119701,13,0.000130246165252327,99811,1.54404609970221
"mi",11,0.000553041729512318,47,0.000392645007142797,119701,36,0.000360681688391059,99811,1.53332355734317
"drap",7,0.000351935646053293,30,0.000250624472644339,119701,23,0.000230435523138732,99811,1.52726298992284
"honir",7,0.000351935646053293,30,0.000250624472644339,119701,23,0.000230435523138732,99811,1.52726298992284
"catre",6,0.000301659125188537,26,0.00021720787629176,119701,20,0.000200378715772811,99811,1.50544494720965
"estormettre",6,0.000301659125188537,26,0.00021720787629176,119701,20,0.000200378715772811,99811,1.50544494720965
"estovoir",6,0.000301659125188537,26,0.00021720787629176,119701,20,0.000200378715772811,99811,1.50544494720965
"clef",3,0.000150829562594268,13,0.00010860393814588,119701,10,0.000100189357886405,99811,1.50544494720965
"terme",3,0.000150829562594268,13,0.00010860393814588,119701,10,0.000100189357886405,99811,1.50544494720965
"tor",3,0.000150829562594268,13,0.00010860393814588,119701,10,0.000100189357886405,99811,1.50544494720965
"laisser",20,0.00100553041729512,88,0.000735165119756727,119701,68,0.000681287633627556,99811,1.47592641883299
"conseil",8,0.000402212166918049,36,0.000300749367173207,119701,28,0.000280530202081935,99811,1.43375709258062
"hors",8,0.000402212166918049,36,0.000300749367173207,119701,28,0.000280530202081935,99811,1.43375709258062
"borse",4,0.000201106083459025,18,0.000150374683586603,119701,14,0.000140265101040967,99811,1.43375709258062
"comtesse",4,0.000201106083459025,18,0.000150374683586603,119701,14,0.000140265101040967,99811,1.43375709258062
"dedans",13,0.00065359477124183,59,0.000492894796200533,119701,46,0.000460871046277464,99811,1.41817277635692
"öir",33,0.00165912518853695,151,0.00126147651230984,119701,118,0.00118223442305958,99811,1.40338088299205
"haut",17,0.000854700854700855,78,0.000651623628875281,119701,61,0.000611155083107072,99811,1.39850077063192
"plein",19,0.000955253896430367,88,0.000735165119756727,119701,69,0.000691306569416197,99811,1.38180937183495
"courir",6,0.000301659125188537,28,0.00023391617446805,119701,22,0.000220416587350092,99811,1.36858631564514
"ier",3,0.000150829562594268,14,0.000116958087234025,119701,11,0.000110208293675046,99811,1.36858631564514
"meschine",3,0.000150829562594268,14,0.000116958087234025,119701,11,0.000110208293675046,99811,1.36858631564514
"putain",3,0.000150829562594268,14,0.000116958087234025,119701,11,0.000110208293675046,99811,1.36858631564514
"foi",20,0.00100553041729512,94,0.000785290014285595,119701,74,0.000741401248359399,99811,1.35625670919789
"mari",11,0.000553041729512318,52,0.000434415752583521,119701,41,0.000410776367334262,99811,1.34633287961839
"braie",4,0.000201106083459025,19,0.000158728832674748,119701,15,0.000150284036829608,99811,1.33817328640858
"Mabile",4,0.000201106083459025,19,0.000158728832674748,119701,15,0.000150284036829608,99811,1.33817328640858
"chevalier",37,0.00186023127199598,176,0.00147033023951345,119701,139,0.00139263207462103,99811,1.33576649992223
"mauvais",9,0.000452488687782805,43,0.000359228410790219,119701,34,0.000340643816813778,99811,1.32833377694969
"pié",11,0.000553041729512318,53,0.000442769901671665,119701,42,0.000420795303122902,99811,1.31427733486557
"bel",59,0.00296631473102061,285,0.00238093249012122,119701,226,0.00226427948823276,99811,1.31004796291106
"enfant",6,0.000301659125188537,29,0.000242270323556194,119701,23,0.000230435523138732,99811,1.309082562791
"diable",7,0.000351935646053293,34,0.000284041068996917,119701,27,0.000270511266293294,99811,1.30100180623056
"vestir",7,0.000351935646053293,34,0.000284041068996917,119701,27,0.000270511266293294,99811,1.30100180623056
"ci",34,0.00170940170940171,167,0.00139514289772015,119701,133,0.00133251845988919,99811,1.28283529336161
"assez",30,0.00150829562594268,150,0.00125312236322169,119701,120,0.00120227229463686,99811,1.25453745600804
"temps",6,0.000301659125188537,30,0.000250624472644339,119701,24,0.000240454458927373,99811,1.25453745600804
"travers",4,0.000201106083459025,20,0.000167082981762893,119701,16,0.000160302972618248,99811,1.25453745600804
"autrement",3,0.000150829562594268,15,0.000125312236322169,119701,12,0.000120227229463686,99811,1.25453745600804
"bain",3,0.000150829562594268,15,0.000125312236322169,119701,12,0.000120227229463686,99811,1.25453745600804
"blasmer",2,0.000100553041729512,10,8.35414908814463e-05,119701,8,8.01514863091242e-05,99811,1.25453745600804
"boçus",2,0.000100553041729512,10,8.35414908814463e-05,119701,8,8.01514863091242e-05,99811,1.25453745600804
"bouchier",2,0.000100553041729512,10,8.35414908814463e-05,119701,8,8.01514863091242e-05,99811,1.25453745600804
"cuider",2,0.000100553041729512,10,8.35414908814463e-05,119701,8,8.01514863091242e-05,99811,1.25453745600804
"forment",2,0.000100553041729512,10,8.35414908814463e-05,119701,8,8.01514863091242e-05,99811,1.25453745600804
"Isenne",2,0.000100553041729512,10,8.35414908814463e-05,119701,8,8.01514863091242e-05,99811,1.25453745600804
"monnier",5,0.000251382604323781,25,0.000208853727203616,119701,20,0.000200378715772811,99811,1.25453745600804
"sauf",5,0.000251382604323781,25,0.000208853727203616,119701,20,0.000200378715772811,99811,1.25453745600804
"aller",31,0.00155857214680744,157,0.00131160140683871,119701,126,0.00126238590936871,99811,1.23462416305554
"bacon",12,0.000603318250377074,61,0.000509603094376822,119701,49,0.000490927853643386,99811,1.22893465078339
"dalez",6,0.000301659125188537,31,0.000258978621732483,119701,25,0.000250473394716013,99811,1.20435595776772
"criembre",5,0.000251382604323781,26,0.00021720787629176,119701,21,0.000210397651561451,99811,1.19479757715052
"pel",9,0.000452488687782805,47,0.000392645007142797,119701,38,0.00038071955996834,99811,1.18850916884973
"vin",13,0.00065359477124183,68,0.000568082137993835,119701,55,0.000551041468375229,99811,1.18610814022579
"ome",12,0.000603318250377074,63,0.000526311392553112,119701,51,0.000510965725220667,99811,1.18074113506639
"dedenz",4,0.000201106083459025,21,0.000175437130851037,119701,17,0.000170321908406889,99811,1.18074113506639
"fer",4,0.000201106083459025,21,0.000175437130851037,119701,17,0.000170321908406889,99811,1.18074113506639
"roi",24,0.00120663650075415,127,0.00106097693419437,119701,103,0.00103195038622997,99811,1.1692776289007
"fors",19,0.000955253896430367,101,0.000843769057902607,119701,82,0.000821552734668524,99811,1.1627420323977
"fou",9,0.000452488687782805,48,0.000400999156230942,119701,39,0.000390738495756981,99811,1.15803457477666
"dan",3,0.000150829562594268,16,0.000133666385410314,119701,13,0.000130246165252327,99811,1.15803457477666
"engin",3,0.000150829562594268,16,0.000133666385410314,119701,13,0.000130246165252327,99811,1.15803457477666
"enz",3,0.000150829562594268,16,0.000133666385410314,119701,13,0.000130246165252327,99811,1.15803457477666
"voloir",36,0.00180995475113122,194,0.00162070492310006,119701,158,0.0015829918546052,99811,1.14337590927315
"mettre",15,0.000754147812971342,81,0.000676686076139715,119701,66,0.000661249762050275,99811,1.14048859637095
"ambedos",5,0.000251382604323781,27,0.000225562025379905,119701,22,0.000220416587350092,99811,1.14048859637095
"dire",232,0.0116641528406234,1254,0.0104761029565334,119701,1022,0.0102393523759906,99811,1.13914947081748
"amor",7,0.000351935646053293,38,0.000317457665349496,119701,31,0.000310587009447856,99811,1.13313060542662
"cha",2,0.000100553041729512,11,9.18956399695909e-05,119701,9,9.01704220977648e-05,99811,1.11514440534048
"chape",2,0.000100553041729512,11,9.18956399695909e-05,119701,9,9.01704220977648e-05,99811,1.11514440534048
"gentil",2,0.000100553041729512,11,9.18956399695909e-05,119701,9,9.01704220977648e-05,99811,1.11514440534048
"hanap",2,0.000100553041729512,11,9.18956399695909e-05,119701,9,9.01704220977648e-05,99811,1.11514440534048
"sovent",2,0.000100553041729512,11,9.18956399695909e-05,119701,9,9.01704220977648e-05,99811,1.11514440534048
"près",15,0.000754147812971342,83,0.000693394374316004,119701,68,0.000681287633627556,99811,1.10694481412475
"ouïr",12,0.000603318250377074,67,0.00055972798890569,119701,55,0.000551041468375229,99811,1.09486905251611
"braz",3,0.000150829562594268,17,0.000142020534498459,119701,14,0.000140265101040967,99811,1.07531781943547
"Ifame",3,0.000150829562594268,17,0.000142020534498459,119701,14,0.000140265101040967,99811,1.07531781943547
"prudhomme",3,0.000150829562594268,17,0.000142020534498459,119701,14,0.000140265101040967,99811,1.07531781943547
"sol",8,0.000402212166918049,46,0.000384290858054653,119701,38,0.00038071955996834,99811,1.05645259453309
"laienz",4,0.000201106083459025,23,0.000192145429027326,119701,19,0.00019035977998417,99811,1.05645259453309
"nuit",15,0.000754147812971342,87,0.000726810970668583,119701,72,0.000721363376782118,99811,1.0454478800067
"jour",10,0.000502765208647562,58,0.000484540647112388,119701,48,0.000480908917854745,99811,1.0454478800067
"prisier",5,0.000251382604323781,29,0.000242270323556194,119701,24,0.000240454458927373,99811,1.0454478800067
"pucele",10,0.000502765208647562,59,0.000492894796200533,119701,49,0.000490927853643386,99811,1.02411220898616
"çaienz",3,0.000150829562594268,18,0.000150374683586603,119701,15,0.000150284036829608,99811,1.00362996480644
"restre",3,0.000150829562594268,18,0.000150374683586603,119701,15,0.000150284036829608,99811,1.00362996480644
"fille",11,0.000553041729512318,66,0.000551373839817545,119701,55,0.000551041468375229,99811,1.00362996480644
"ordre",2,0.000100553041729512,12,0.000100249789057736,119701,10,0.000100189357886405,99811,1.00362996480644
"paume",2,0.000100553041729512,12,0.000100249789057736,119701,10,0.000100189357886405,99811,1.00362996480644
"set",2,0.000100553041729512,12,0.000100249789057736,119701,10,0.000100189357886405,99811,1.00362996480644
"quoi",7,0.000351935646053293,43,0.000359228410790219,119701,36,0.000360681688391059,99811,0.975751354672923
"seigneur",11,0.000553041729512318,68,0.000568082137993835,119701,57,0.00057107933995251,99811,0.968414878321999
"anuit",4,0.000201106083459025,25,0.000208853727203616,119701,21,0.000210397651561451,99811,0.955838061720415
"devoir",46,0.00231271995977878,288,0.00240599493738565,119701,242,0.00242458246085101,99811,0.953863189692067
"jor",19,0.000955253896430367,120,0.00100249789057736,119701,101,0.00101191251465269,99811,0.944008382738726
"ui",6,0.000301659125188537,38,0.000317457665349496,119701,32,0.000320605945236497,99811,0.940903092006033
"dieu",14,0.000703871292106586,89,0.000743519268844872,119701,75,0.00075142018414804,99811,0.936721300486006
"devant",19,0.000955253896430367,121,0.0010108520396655,119701,102,0.00102193145044133,99811,0.934753398594229
"vilain",50,0.00251382604323781,321,0.00268168185729443,119701,271,0.00271513159872158,99811,0.925857901112948
"dent",7,0.000351935646053293,45,0.000375936708966508,119701,38,0.00038071955996834,99811,0.924396020216454
"escu",2,0.000100553041729512,13,0.00010860393814588,119701,11,0.000110208293675046,99811,0.912390877096759
"lardier",2,0.000100553041729512,13,0.00010860393814588,119701,11,0.000110208293675046,99811,0.912390877096759
"vieux",6,0.000301659125188537,40,0.000334165963525785,119701,34,0.000340643816813778,99811,0.885555851299796
"compagnon",9,0.000452488687782805,60,0.000501248945288678,119701,51,0.000510965725220667,99811,0.885555851299796
"cuer",15,0.000754147812971342,102,0.000852123206990752,119701,87,0.000871647413611726,99811,0.865198245522789
"chambre",9,0.000452488687782805,62,0.000517957243464967,119701,53,0.000531003596797948,99811,0.852138649363955
"pouvoir",15,0.000754147812971342,104,0.000868831505167041,119701,89,0.000891685285189007,99811,0.84575558832003
"cul",5,0.000251382604323781,35,0.000292395218085062,119701,30,0.000300568073659216,99811,0.836358304005363
"trece",4,0.000201106083459025,28,0.00023391617446805,119701,24,0.000240454458927373,99811,0.836358304005363
"malade",2,0.000100553041729512,14,0.000116958087234025,119701,12,0.000120227229463686,99811,0.836358304005363
"sanc",2,0.000100553041729512,14,0.000116958087234025,119701,12,0.000120227229463686,99811,0.836358304005363
"homme",16,0.000804424333836099,113,0.000944018846960343,119701,97,0.000971836771498131,99811,0.827736053448606
"riche",10,0.000502765208647562,71,0.000593144585258268,119701,61,0.000611155083107072,99811,0.822647512136422
"las",6,0.000301659125188537,43,0.000359228410790219,119701,37,0.0003707006241797,99811,0.813754025518731
"après",15,0.000754147812971342,108,0.00090224810151962,119701,93,0.000931761028343569,99811,0.809379003876158
"bourgeois",11,0.000553041729512318,80,0.00066833192705157,119701,69,0.000691306569416197,99811,0.799994899483391
"chemin",3,0.000150829562594268,22,0.000183791279939182,119701,19,0.00019035977998417,99811,0.792339445899817
"ferir",8,0.000402212166918049,60,0.000501248945288678,119701,52,0.000520984661009308,99811,0.772023049851104
"oste",8,0.000402212166918049,60,0.000501248945288678,119701,52,0.000520984661009308,99811,0.772023049851104
"quant",2,0.000100553041729512,15,0.000125312236322169,119701,13,0.000130246165252327,99811,0.772023049851104
"sus",9,0.000452488687782805,68,0.000568082137993835,119701,59,0.000591117211529791,99811,0.765480481632027
"faire",239,0.0120160884866767,1831,0.0152964469803928,119701,1592,0.0159501457755157,99811,0.753352894436991
"vouloir",33,0.00165912518853695,255,0.00213030801747688,119701,222,0.0022242037450782,99811,0.745941190058837
"nom",8,0.000402212166918049,62,0.000517957243464967,119701,54,0.000541022532586589,99811,0.743429603560323
"frère",9,0.000452488687782805,70,0.000584790436170124,119701,61,0.000611155083107072,99811,0.74038276092278
"feme",27,0.00135746606334842,212,0.00177107960668666,119701,185,0.0018535031208985,99811,0.732378622966858
"cum",3,0.000150829562594268,24,0.000200499578115471,119701,21,0.000210397651561451,99811,0.716878546290311
"ambedeux",2,0.000100553041729512,16,0.000133666385410314,119701,14,0.000140265101040967,99811,0.716878546290311
"battre",2,0.000100553041729512,16,0.000133666385410314,119701,14,0.000140265101040967,99811,0.716878546290311
"dessous",2,0.000100553041729512,16,0.000133666385410314,119701,14,0.000140265101040967,99811,0.716878546290311
"mëisme",2,0.000100553041729512,16,0.000133666385410314,119701,14,0.000140265101040967,99811,0.716878546290311
"recommencer",2,0.000100553041729512,16,0.000133666385410314,119701,14,0.000140265101040967,99811,0.716878546290311
"söef",2,0.000100553041729512,16,0.000133666385410314,119701,14,0.000140265101040967,99811,0.716878546290311
"char",3,0.000150829562594268,25,0.000208853727203616,119701,22,0.000220416587350092,99811,0.68429315782257
"sergent",3,0.000150829562594268,25,0.000208853727203616,119701,22,0.000220416587350092,99811,0.68429315782257
"fortement",5,0.000251382604323781,42,0.000350874261702074,119701,37,0.0003707006241797,99811,0.678128354598943
"être",54,0.00271493212669683,457,0.00381784613328209,119701,403,0.00403763112282213,99811,0.672407172450962
"pöoir",50,0.00251382604323781,425,0.00355051336246147,119701,375,0.0037571009207402,99811,0.66908664320429
"adès",2,0.000100553041729512,17,0.000142020534498459,119701,15,0.000150284036829608,99811,0.66908664320429
"autresi",2,0.000100553041729512,17,0.000142020534498459,119701,15,0.000150284036829608,99811,0.66908664320429
"piere",2,0.000100553041729512,17,0.000142020534498459,119701,15,0.000150284036829608,99811,0.66908664320429
"ça",5,0.000251382604323781,43,0.000359228410790219,119701,38,0.00038071955996834,99811,0.660282871583181
"commencer",9,0.000452488687782805,79,0.000659977777963426,119701,70,0.000701325505204837,99811,0.64519069166128
"entour",3,0.000150829562594268,27,0.000225562025379905,119701,24,0.000240454458927373,99811,0.627268728004022
"uis",10,0.000502765208647562,90,0.000751873417933016,119701,80,0.000801514863091242,99811,0.627268728004022
"ens",4,0.000201106083459025,37,0.000309103516261351,119701,33,0.000330624881025138,99811,0.608260584731173
"fil",3,0.000150829562594268,28,0.00023391617446805,119701,25,0.000250473394716013,99811,0.602177978883861
"cuidier",21,0.00105580693815988,197,0.00164576737036449,119701,176,0.00176333269880073,99811,0.598756513094748
"trois",13,0.00065359477124183,124,0.00103591448692993,119701,111,0.0011121018725391,99811,0.587711240652417
"là",14,0.000703871292106586,135,0.00112781012689952,119701,121,0.0012122912304255,99811,0.580612376334301
"pas",28,0.00140774258421317,274,0.00228903685015163,119701,246,0.00246465820400557,99811,0.571171524686589
"cent",5,0.000251382604323781,49,0.000409353305319087,119701,44,0.000440833174700183,99811,0.570244298185475
"celui",2,0.000100553041729512,20,0.000167082981762893,119701,18,0.00018034084419553,99811,0.557572202670242
"fablïaut",2,0.000100553041729512,20,0.000167082981762893,119701,18,0.00018034084419553,99811,0.557572202670242
"issi",2,0.000100553041729512,20,0.000167082981762893,119701,18,0.00018034084419553,99811,0.557572202670242
"lechëor",2,0.000100553041729512,20,0.000167082981762893,119701,18,0.00018034084419553,99811,0.557572202670242
"Pierre",2,0.000100553041729512,20,0.000167082981762893,119701,18,0.00018034084419553,99811,0.557572202670242
"vache",2,0.000100553041729512,20,0.000167082981762893,119701,18,0.00018034084419553,99811,0.557572202670242
"avugle",1,5.02765208647562e-05,10,8.35414908814463e-05,119701,9,9.01704220977648e-05,99811,0.557572202670242
"cose",1,5.02765208647562e-05,10,8.35414908814463e-05,119701,9,9.01704220977648e-05,99811,0.557572202670242
"felon",1,5.02765208647562e-05,10,8.35414908814463e-05,119701,9,9.01704220977648e-05,99811,0.557572202670242
"mer",1,5.02765208647562e-05,10,8.35414908814463e-05,119701,9,9.01704220977648e-05,99811,0.557572202670242
"mostrer",1,5.02765208647562e-05,10,8.35414908814463e-05,119701,9,9.01704220977648e-05,99811,0.557572202670242
"nëis",1,5.02765208647562e-05,10,8.35414908814463e-05,119701,9,9.01704220977648e-05,99811,0.557572202670242
"soing",1,5.02765208647562e-05,10,8.35414908814463e-05,119701,9,9.01704220977648e-05,99811,0.557572202670242
"trèstous",1,5.02765208647562e-05,10,8.35414908814463e-05,119701,9,9.01704220977648e-05,99811,0.557572202670242
"seignor",50,0.00251382604323781,508,0.00424390773677747,119701,458,0.00458867259119736,99811,0.547832950221853
"comment",11,0.000553041729512318,113,0.000944018846960343,119701,102,0.00102193145044133,99811,0.541173020238764
"prêtre",28,0.00140774258421317,288,0.00240599493738565,119701,260,0.00260492330504654,99811,0.540416134895773
"avoir",330,0.0165912518853695,3482,0.0290891471249196,119701,3152,0.031579685605795,99811,0.525377361018597
"mieux",8,0.000402212166918049,87,0.000726810970668583,119701,79,0.000791495927302602,99811,0.508167070788069
"encore",9,0.000452488687782805,99,0.000827060759726318,119701,90,0.000901704220977648,99811,0.501814982403218
"clore",2,0.000100553041729512,22,0.000183791279939182,119701,20,0.000200378715772811,99811,0.501814982403218
"Ballet",1,5.02765208647562e-05,11,9.18956399695909e-05,119701,10,0.000100189357886405,99811,0.501814982403218
"bras",1,5.02765208647562e-05,11,9.18956399695909e-05,119701,10,0.000100189357886405,99811,0.501814982403218
"chandelle",1,5.02765208647562e-05,11,9.18956399695909e-05,119701,10,0.000100189357886405,99811,0.501814982403218
"fame",1,5.02765208647562e-05,11,9.18956399695909e-05,119701,10,0.000100189357886405,99811,0.501814982403218
"jambe",1,5.02765208647562e-05,11,9.18956399695909e-05,119701,10,0.000100189357886405,99811,0.501814982403218
"langue",1,5.02765208647562e-05,11,9.18956399695909e-05,119701,10,0.000100189357886405,99811,0.501814982403218
"moine",1,5.02765208647562e-05,11,9.18956399695909e-05,119701,10,0.000100189357886405,99811,0.501814982403218
"Robin",1,5.02765208647562e-05,11,9.18956399695909e-05,119701,10,0.000100189357886405,99811,0.501814982403218
"bon",25,0.0012569130216189,278,0.00232245344650421,119701,253,0.00253479075452605,99811,0.495864607117804
"estre",280,0.0140774258421317,3338,0.0278861496562268,119701,3058,0.0306379056416627,99811,0.45947742012067
"clair",1,5.02765208647562e-05,12,0.000100249789057736,119701,11,0.000110208293675046,99811,0.45619543854838
"dessure",1,5.02765208647562e-05,12,0.000100249789057736,119701,11,0.000110208293675046,99811,0.45619543854838
"Gauthier",1,5.02765208647562e-05,12,0.000100249789057736,119701,11,0.000110208293675046,99811,0.45619543854838
"lasus",1,5.02765208647562e-05,12,0.000100249789057736,119701,11,0.000110208293675046,99811,0.45619543854838
"lonc",7,0.000351935646053293,87,0.000726810970668583,119701,80,0.000801514863091242,99811,0.439088109602815
"grand",3,0.000150829562594268,38,0.000317457665349496,119701,35,0.000350662752602419,99811,0.430127127774187
"donc",10,0.000502765208647562,127,0.00106097693419437,119701,117,0.00117221548727094,99811,0.428901694361724
"borjois",3,0.000150829562594268,39,0.00032581181443764,119701,36,0.000360681688391059,99811,0.418179152002681
"eux",3,0.000150829562594268,39,0.00032581181443764,119701,36,0.000360681688391059,99811,0.418179152002681
